Sentence_id,Word,Label,,sentence_id,words,labels
433,"discrepancy,",I-C,,,,
433,poor,,,,,
433,quality,,,,,
433,of,,,,,
433,"lanemarks,",,,,,
433,the,,,,,
433,ego,,,,,
433,car,,,,,
433,ran,,,,,
433,to,,,,,
433,the,,,,,
433,next,,,,,
433,lane,,,,,
434,hardware,,,,,
434,irregularity,,,,,
435,av,,,,,
435,was,,,,,
435,speeding,,,,,
435,up,,,,,
435,incorrectly.,,,,,
435,as,,,,,
435,a,,,,,
435,"result,",,,,,
435,the,,,,,
435,driver,,,,,
435,safely,,,,,
435,disengaged,,,,,
435,and,,,,,
435,resumed,,,,,
435,manual,,,,,
435,control.,,,,,
436,discrepancy,,,,,
436,in,,,,,
436,planning,,,,,
436,with,,,,,
436,light,,,,,
436,rain,,,,,
436,present,,,,,
436,and,,,,,
436,heavy,,,,,
436,traffic,,,,,
437,traffic,,,,,
437,light,,,,,
437,software,,,,,
437,module,,,,,
437,didn't,,,,,
437,detect,,,,,
437,traffic,,,,,
437,light,,,,,
437,and,,,,,
437,av,,,,,
437,wasn't,,,,,
437,stopping,,,,,
437,for,,,,,
437,red,,,,,
437,light.,,,,,
437,as,,,,,
437,a,,,,,
437,"result,",,,,,
437,the,,,,,
437,driver,,,,,
437,safely,,,,,
437,disengaged,,,,,
437,and,,,,,
437,resumed,,,,,
437,manual,,,,,
437,control.,,,,,
438,perception,,,,,
438,"discrepancy,",,,,,
438,potential,,,,,
438,hardware,,,,,
438,performance,,,,,
438,issue,,,,,
439,unexpected,,,,,
439,or,,,,,
439,reckless,,,,,
439,behavior,,,,,
439,of,,,,,
439,other,,,,,
439,road,,,,,
439,user,,,,,
440,perception,,,,,
440,"discrepancy,",,,,,
440,potential,,,,,
440,software,,,,,
440,performance,,,,,
440,issue,,,,,
441,irregularity,,,,,
441,in,,,,,
441,hardware,,,,,
442,precautionary,,,,,
442,takeover,,,,,
442,to,,,,,
442,address,,,,,
442,"perception,",,,,,
442,third,,,,,
442,party,,,,,
442,lane,,,,,
442,obstruction,,,,,
443,poor,B-E,,,,
443,traffic,I-E,,,,
443,light,I-E,,,,
443,perception,I-E,,,,
443,accuracy,I-E,,,,
443,due,,,,,
443,to,,,,,
443,weather,B-C,,,,
443,conditions,I-C,,,,
443,/,,,,,
443,fog,B-C,,,,
444,planning,,,,,
444,discrepancy:,,,,,
444,incorrect,,,,,
444,behavior,,,,,
444,while,,,,,
444,following,,,,,
444,a,,,,,
444,vehicle,,,,,
445,clear,,,,,
445,"weather,",,,,,
445,good,,,,,
445,surface,,,,,
445,conditions.,,,,,
445,disengagment,B-E,,,,
445,was,,,,,
445,the,,,,,
445,result,,,,,
445,of,,,,,
445,a,B-C,,,,
445,planned,I-C,,,,
445,test,I-C,,,,
445,of,,,,,
445,the,,,,,
445,autonomous,,,,,
445,technology.,,,,,
445,driver,,,,,
445,assumed,,,,,
445,control,,,,,
445,in,,,,,
445,less,,,,,
445,than,,,,,
445,1,,,,,
445,second.,,,,,
445,trajectory,,,,,
445,message,,,,,
445,timeout:,,,,,
445,took,,,,,
445,too,,,,,
445,longe,,,,,
445,to,,,,,
445,plan,,,,,
445,trajectory,,,,,
446,precautionary,,,,,
446,takeover,,,,,
446,to,,,,,
446,address,,,,,
446,"planning,",,,,,
446,precautionary,,,,,
446,takeover,,,,,
446,to,,,,,
446,address,,,,,
446,"perception,",,,,,
446,other,,,,,
446,road,,,,,
446,user,,,,,
446,behaving,,,,,
446,poorly,,,,,
447,precautionary,,,,,
447,takeover,,,,,
447,to,,,,,
447,address,,,,,
447,"planning,",,,,,
447,av,,,,,
447,lane,,,,,
447,change,,,,,
447,issues,,,,,
448,invalid,,,,,
448,map,,,,,
448,processing,,,,,
448,operation.,,,,,
448,vehicle,,,,,
448,not,,,,,
448,in,,,,,
448,an,,,,,
448,active,,,,,
448,construction,,,,,
448,zone.,,,,,
448,no,,,,,
448,emergency,,,,,
448,vehicles,,,,,
448,or,,,,,
448,collisions,,,,,
448,present,,,,,
448,in,,,,,
448,the,,,,,
448,vicinity.,,,,,
448,weather,,,,,
448,and/or,,,,,
448,road,,,,,
448,conditions,,,,,
448,wet,,,,,
448,in,,,,,
448,the,,,,,
448,area.,,,,,
449,error,,,,,
449,in,,,,,
449,perception,,,,,
449,system,,,,,
449,detection,,,,,
450,localization,,,,,
450,"discrepancy,",,,,,
450,ego,,,,,
450,vehicle,,,,,
450,came,,,,,
450,to,,,,,
450,fully,,,,,
450,stop,,,,,
450,after,,,,,
450,localization,,,,,
450,became,,,,,
450,unstable.,,,,,
451,the,,,,,
451,av,,,,,
451,didn't,,,,,
451,detect,,,,,
451,the,,,,,
451,obstacle,,,,,
451,in,,,,,
451,front,,,,,
451,of,,,,,
451,it.,,,,,
451,as,,,,,
451,a,,,,,
451,"result,",,,,,
451,the,,,,,
451,driver,,,,,
451,safely,,,,,
451,disengaged,,,,,
451,and,,,,,
451,resumed,,,,,
451,manual,,,,,
451,control.,,,,,
452,planning,,,,,
452,discrepancy:,,,,,
452,failure,,,,,
452,to,,,,,
452,make,,,,,
452,unprotected,,,,,
452,left,,,,,
452,during,,,,,
452,light,,,,,
452,cycle,,,,,
453,disengage,B-E,,,,
453,due,,,,,
453,to,,,,,
453,operating,B-C,,,,
453,outside,I-C,,,,
453,odd,I-C,,,,
453,(road,,,,,
453,"condition,",,,,,
453,"weather,",,,,,
453,traffic),,,,,
454,invalid,B-C,,,,
454,prediction,I-C,,,,
454,result:,,,,,
454,target,,,,,
454,vehicle,,,,,
454,driver,,,,,
454,made,,,,,
454,left,,,,,
454,turn,,,,,
454,where,,,,,
454,it,,,,,
454,is,,,,,
454,prohibited.,,,,,
454,weather:,,,,,
454,sunny.,,,,,
454,road,,,,,
454,condition:,,,,,
454,dry.,,,,,
455,disengage,B-E,,,,
455,for,,,,,
455,undesired,B-C,,,,
455,motion,I-C,,,,
455,planning,I-C,,,,
455,"behavior,",I-C,,,,
455,lane,,,,,
455,change,,,,,
455,failed,,,,,
456,disengage,B-E,,,,
456,for,,,,,
456,undesired,B-C,,,,
456,motion,I-C,,,,
456,planning,I-C,,,,
456,"behavior,",I-C,,,,
456,off,,,,,
456,centerline,,,,,
456,of,,,,,
456,lanemark,,,,,
456,in,,,,,
456,curve,,,,,
457,an,B-C,,,,
457,issue,I-C,,,,
457,with,,,,,
457,motion,,,,,
457,control,,,,,
457,system,,,,,
457,caused,,,,,
457,the,B-E,,,,
457,system,I-E,,,,
457,to,,,,,
457,disengage.,,,,,
457,the,,,,,
457,system,,,,,
457,asked,,,,,
457,the,,,,,
457,operator,,,,,
457,to,,,,,
457,take,,,,,
457,control,,,,,
457,of,,,,,
457,the,,,,,
457,vehicle.,,,,,
457,this,,,,,
457,was,,,,,
457,achieved,,,,,
457,by,,,,,
457,pressing,,,,,
457,the,,,,,
457,accelerator,,,,,
457,pedal,,,,,
457,to,,,,,
457,increase,,,,,
457,velocity,,,,,
457,of,,,,,
457,the,,,,,
457,vehicle.,,,,,
458,controls,,,,,
458,"discrepancy,",,,,,
458,potential,,,,,
458,data,,,,,
458,recording,,,,,
458,issue,,,,,
459,speed,,,,,
459,control,,,,,
459,software,,,,,
459,module,,,,,
459,generated,,,,,
459,a,B-C,,,,
459,wrong,I-C,,,,
459,speed,I-C,,,,
459,control,I-C,,,,
459,command.,I-C,,,,
459,as,,,,,
459,a,,,,,
459,"result,",,,,,
459,the,,,,,
459,driver,,,,,
459,safely,,,,,
459,disengaged,,,,,
459,and,,,,,
459,resumed,,,,,
459,manual,,,,,
459,control.,,,,,
460,clear,,,,,
460,"weather,",,,,,
460,good,,,,,
460,surface,,,,,
460,conditions.,,,,,
460,disengagment,B-E,,,,
460,was,,,,,
460,the,,,,,
460,result,,,,,
460,of,,,,,
460,a,B-C,,,,
460,planned,I-C,,,,
460,test,I-C,,,,
460,of,,,,,
460,the,,,,,
460,autonomous,,,,,
460,technology.,,,,,
460,driver,,,,,
460,assumed,,,,,
460,control,,,,,
460,in,,,,,
460,less,,,,,
460,than,,,,,
460,1,,,,,
460,second.,,,,,
460,autobox,,,,,
460,error,,,,,
461,motion,,,,,
461,and,,,,,
461,planning,,,,,
461,issue:,,,,,
461,the,,,,,
461,vehicle,,,,,
461,didn't,,,,,
461,output,,,,,
461,the,,,,,
461,routing,,,,,
461,signal,,,,,
461,for,,,,,
461,lane,,,,,
461,change.,,,,,
461,test,,,,,
461,driver,,,,,
461,disengaged,,,,,
461,and,,,,,
461,log,,,,,
461,the,,,,,
461,issue,,,,,
461,for,,,,,
461,further,,,,,
461,examination.,,,,,
462,planning,,,,,
462,"discrepancy,",,,,,
462,system,,,,,
462,authorizing,,,,,
462,vehicle,,,,,
462,to,,,,,
462,operate,,,,,
462,outside,,,,,
462,of,,,,,
462,rate,,,,,
462,requirements,,,,,
463,driver,,,,,
463,pressed,,,,,
463,the,,,,,
463,brake,,,,,
463,pedal,,,,,
463,because,,,,,
463,the,,,,,
463,vehicle,,,,,
463,was,,,,,
463,driving,,,,,
463,faster,,,,,
463,than,,,,,
463,driver,,,,,
463,expected.,,,,,
463,vehicle,,,,,
463,not,,,,,
463,in,,,,,
463,an,,,,,
463,active,,,,,
463,construction,,,,,
463,zone.,,,,,
463,no,,,,,
463,emergency,,,,,
463,vehicles,,,,,
463,or,,,,,
463,collisions,,,,,
463,present,,,,,
463,in,,,,,
463,the,,,,,
463,vicinity.,,,,,
463,weather,,,,,
463,and/or,,,,,
463,road,,,,,
463,conditions,,,,,
463,wet,,,,,
463,in,,,,,
463,the,,,,,
463,area.,,,,,
464,discrepancy,,,,,
464,in,,,,,
464,perception,,,,,
465,motion,,,,,
465,and,,,,,
465,planning,,,,,
465,issue:,,,,,
465,the,,,,,
465,vehicle,,,,,
465,speed,,,,,
465,had,,,,,
465,an,,,,,
465,unexpected,,,,,
465,slowdown.,,,,,
465,test,,,,,
465,driver,,,,,
465,disengaged,,,,,
465,to,,,,,
465,speed,,,,,
465,up,,,,,
465,and,,,,,
465,log,,,,,
465,for,,,,,
465,further,,,,,
465,examination.,,,,,
466,planning,,,,,
466,discrepancy;,,,,,
466,incorrect,,,,,
466,system,,,,,
466,estimation,,,,,
466,of,,,,,
466,free,,,,,
466,space,,,,,
467,the,,,,,
467,disengagement,,,,,
467,was,,,,,
467,initiated,,,,,
467,by,,,,,
467,the,,,,,
467,test,,,,,
467,driver,,,,,
467,during,,,,,
467,free-flowing,,,,,
467,traffic,,,,,
467,and,,,,,
467,clear,,,,,
467,weather,,,,,
467,condition.,,,,,
467,the,,,,,
467,test,,,,,
467,driver,,,,,
467,took,,,,,
467,manual,,,,,
467,control,,,,,
467,of,,,,,
467,the,,,,,
467,car,,,,,
467,as,,,,,
467,it,,,,,
467,was,,,,,
467,getting,,,,,
467,too,,,,,
467,close,,,,,
467,to,,,,,
467,one,,,,,
467,of,,,,,
467,the,,,,,
467,lane,,,,,
467,lines.,,,,,
468,driver,,,,,
468,performed,,,,,
468,steering,,,,,
468,maneuver,,,,,
468,because,,,,,
468,the,,,,,
468,vehicle,,,,,
468,didn?t,,,,,
468,drive,,,,,
468,on,,,,,
468,the,,,,,
468,expected,,,,,
468,path.,,,,,
468,vehicle,,,,,
468,passing,,,,,
468,through,,,,,
468,an,,,,,
468,active,,,,,
468,contruction,,,,,
468,zone,,,,,
468,emergency,,,,,
468,vehicles,,,,,
468,or,,,,,
468,collisions,,,,,
468,present,,,,,
468,in,,,,,
468,the,,,,,
468,vicinity,,,,,
468,weather,,,,,
468,and/or,,,,,
468,road,,,,,
468,conditions,,,,,
468,dry,,,,,
468,in,,,,,
468,the,,,,,
468,area.,,,,,
469,perception,,,,,
469,issue:,,,,,
469,perception,,,,,
469,module,,,,,
469,decided,,,,,
469,to,,,,,
469,stop,,,,,
469,for,,,,,
469,a,,,,,
469,yellow,,,,,
469,"light,",,,,,
469,but,,,,,
469,the,,,,,
469,deacceleration,,,,,
469,was,,,,,
469,not,,,,,
469,enough,,,,,
469,to,,,,,
469,stop,,,,,
469,in,,,,,
469,time,,,,,
469,due,,,,,
469,to,,,,,
469,the,B-C,,,,
469,late,I-C,,,,
469,perception.,I-C,,,,
469,test,,,,,
469,driver,,,,,
469,disengaged,,,,,
469,to,,,,,
469,log,,,,,
469,issue,,,,,
469,for,,,,,
469,further,,,,,
469,examination.,,,,,
470,disengage,B-E,,,,
470,for,,,,,
470,adverse,B-C,,,,
470,weather,I-C,,,,
470,conditions,I-C,,,,
470,experienced,,,,,
470,during,,,,,
470,testing,,,,,
471,"perception,",,,,,
471,driver,,,,,
471,precautionarily,,,,,
471,intervened,,,,,
471,for,,,,,
471,slow,,,,,
471,detection,,,,,
471,of,,,,,
471,a,,,,,
471,vehicle,,,,,
471,ahead,,,,,
472,disengage,B-E,,,,
472,due,,,,,
472,to,,,,,
472,perception,B-C,,,,
472,mismatch,I-C,,,,
473,precautionary,,,,,
473,takeover,,,,,
473,to,,,,,
473,address,,,,,
473,"planning,",,,,,
473,precautionary,,,,,
473,takeover,,,,,
473,to,,,,,
473,address,,,,,
473,"perception,",,,,,
473,third,,,,,
473,party,,,,,
473,lane,,,,,
473,encroachment,,,,,
474,precautionary,,,,,
474,takeover,,,,,
474,to,,,,,
474,address,,,,,
474,"planning,",,,,,
474,precautionary,,,,,
474,takeover,,,,,
474,to,,,,,
474,address,,,,,
474,"controls,",,,,,
474,av,,,,,
474,made,,,,,
474,unsuccessful,,,,,
474,left,,,,,
474,turn,,,,,
475,precautionary,,,,,
475,takeover,,,,,
475,to,,,,,
475,address,,,,,
475,"planning,",,,,,
475,other,,,,,
475,road,,,,,
475,user,,,,,
475,behaving,,,,,
475,poorly,,,,,
476,av,,,,,
476,was,,,,,
476,braking,,,,,
476,incorrectly,,,,,
476,at,,,,,
476,intersection.,,,,,
476,as,,,,,
476,a,,,,,
476,"result,",,,,,
476,the,,,,,
476,driver,,,,,
476,safely,,,,,
476,disengaged,,,,,
476,and,,,,,
476,resumed,,,,,
476,manual,,,,,
476,control.,,,,,
477,discrepancy,,,,,
477,in,,,,,
477,planning,,,,,
477,with,,,,,
477,light,,,,,
477,rain,,,,,
477,present,,,,,
478,perception,,,,,
478,"discrepancy,",,,,,
478,perception,,,,,
478,module,,,,,
478,was,,,,,
478,not,,,,,
478,working,,,,,
478,properly.,,,,,
479,irregularity,,,,,
479,in,,,,,
479,the,,,,,
479,system,,,,,
480,perception,,,,,
480,discrepancy,,,,,
481,planning,,,,,
481,logic:,,,,,
481,planner,,,,,
481,inadequately,,,,,
481,yields,,,,,
481,to,,,,,
481,lead,,,,,
481,vehicle,,,,,
481,at,,,,,
481,traffic,,,,,
481,light,,,,,
482,mapping,,,,,
482,discrepancy:,,,,,
482,traffic,,,,,
482,light,,,,,
482,error,,,,,
483,disengage,B-E,,,,
483,for,,,,,
483,undesired,B-C,,,,
483,motion,I-C,,,,
483,planning,I-C,,,,
483,"behavior,",I-C,,,,
483,too,,,,,
483,large,,,,,
483,curvature,,,,,
483,road,,,,,
484,controls,,,,,
484,"discrepancy,",,,,,
484,hardware,,,,,
484,diagnostics,,,,,
484,indicated,,,,,
484,potential,,,,,
484,performance,,,,,
484,issue,,,,,
485,planner,,,,,
485,"discrepancy,",,,,,
485,planner,,,,,
485,was,,,,,
485,at,,,,,
485,a,,,,,
485,lower,,,,,
485,than,,,,,
485,normal,,,,,
485,frequency.,,,,,
486,planner,,,,,
486,"discrepancy,",,,,,
486,ego,,,,,
486,vehicle's,,,,,
486,path,,,,,
486,was,,,,,
486,too,,,,,
486,close,,,,,
486,to,,,,,
486,a,,,,,
486,parked,,,,,
486,vehicle,,,,,
486,on,,,,,
486,the,,,,,
486,right,,,,,
486,side.,,,,,
487,system,,,,,
487,"fault,",,,,,
487,excessive,,,,,
487,system,,,,,
487,load,,,,,
488,motion,,,,,
488,and,,,,,
488,planning,,,,,
488,issue:,,,,,
488,the,B-C,,,,
488,vehicle,I-C,,,,
488,planned,I-C,,,,
488,path,I-C,,,,
488,causing,,,,,
488,the,,,,,
488,vehicle,,,,,
488,stopped,,,,,
488,too,,,,,
488,far,,,,,
488,to,,,,,
488,the,,,,,
488,cipv.,,,,,
488,test,,,,,
488,driver,,,,,
488,disengaged,,,,,
488,and,,,,,
488,log,,,,,
488,the,,,,,
488,issue,,,,,
488,for,,,,,
488,further,,,,,
488,examination.,,,,,
489,disengage,B-E,,,,
489,for,,,,,
489,undesired,B-C,,,,
489,motion,I-C,,,,
489,planning,I-C,,,,
489,"behavior,",I-C,,,,
489,took,,,,,
489,too,,,,,
489,long,,,,,
489,time,,,,,
489,to,,,,,
489,change,,,,,
489,the,,,,,
489,lane,,,,,
490,poor,B-E,,,,
490,traffic,I-E,,,,
490,light,I-E,,,,
490,perception,I-E,,,,
490,accuracy,I-E,,,,
490,due,,,,,
490,to,,,,,
490,traffic,B-C,,,,
490,conditions,I-C,,,,
491,perception,,,,,
491,discrepancy:,,,,,
491,lost,,,,,
491,track,,,,,
491,of,,,,,
491,lead,,,,,
491,vehicle,,,,,
492,planning,,,,,
492,discrepancy:,,,,,
492,av,,,,,
492,merged,,,,,
492,poorly,,,,,
493,camera,,,,,
493,vision,,,,,
493,impeded,,,,,
493,by,,,,,
493,sun.,,,,,
493,vehicle,,,,,
493,not,,,,,
493,in,,,,,
493,an,,,,,
493,active,,,,,
493,construction,,,,,
493,zone.,,,,,
493,no,,,,,
493,emergency,,,,,
493,vehicles,,,,,
493,or,,,,,
493,collisions,,,,,
493,present,,,,,
493,in,,,,,
493,the,,,,,
493,vicinity.,,,,,
493,weather,,,,,
493,and/or,,,,,
493,road,,,,,
493,conditions,,,,,
493,dry,,,,,
493,in,,,,,
493,the,,,,,
493,area.,,,,,
494,av,,,,,
494,not,,,,,
494,turning,,,,,
494,enough,,,,,
494,for,,,,,
494,right,,,,,
494,"turn,",,,,,
494,driver,,,,,
494,manually,,,,,
494,steered,,,,,
494,for,,,,,
494,the,,,,,
494,av.,,,,,
494,as,,,,,
494,a,,,,,
494,"result,",,,,,
494,the,,,,,
494,driver,,,,,
494,safely,,,,,
494,disengaged,,,,,
494,and,,,,,
494,resumed,,,,,
494,manual,,,,,
494,control.,,,,,
495,disengage,B-E,,,,
495,for,,,,,
495,undesired,B-C,,,,
495,motion,I-C,,,,
495,planning,I-C,,,,
495,"behavior,",I-C,,,,
495,undesired,,,,,
495,braking,,,,,
495,when,,,,,
495,overtaking,,,,,
495,a,,,,,
495,bus,,,,,
496,motion,,,,,
496,and,,,,,
496,planning,,,,,
496,issue:,,,,,
496,the,,,,,
496,vehicle,,,,,
496,planned,,,,,
496,speed,,,,,
496,was,,,,,
496,not,,,,,
496,ideal,,,,,
496,at,,,,,
496,the,,,,,
496,traffic,,,,,
496,light.,,,,,
496,test,,,,,
496,driver,,,,,
496,disengaged,,,,,
496,to,,,,,
496,keep,,,,,
496,safe,,,,,
496,and,,,,,
496,log,,,,,
496,the,,,,,
496,issue,,,,,
496,for,,,,,
496,further,,,,,
496,examination.,,,,,
497,safety,,,,,
497,precaution:,,,,,
497,the,,,,,
497,vehicle,,,,,
497,was,,,,,
497,not,,,,,
497,performing,,,,,
497,optimally,,,,,
497,given,,,,,
497,aggressive,,,,,
497,vehicles,,,,,
497,when,,,,,
497,it,,,,,
497,is,,,,,
497,merging.,,,,,
497,test,,,,,
497,driver,,,,,
497,disengaged,,,,,
497,as,,,,,
497,a,,,,,
497,precautionary,,,,,
497,measure,,,,,
497,to,,,,,
497,address,,,,,
497,traffic,,,,,
497,conditions,,,,,
497,and,,,,,
497,log,,,,,
497,issue.,,,,,
498,prediction,,,,,
498,"discrepancy,",,,,,
498,prediction,B-C,,,,
498,for,,,,,
498,a,,,,,
498,crossing,,,,,
498,pedestrian,,,,,
498,was,,,,,
498,not,,,,,
498,"accurate,",,,,,
498,caused,,,,,
498,ego,B-E,,,,
498,vehicle,I-E,,,,
498,constantly,I-E,,,,
498,changing,I-E,,,,
498,decision.,I-E,,,,
499,the,,,,,
499,component,,,,,
499,"""motion",,,,,
499,"control""",,,,,
499,could,,,,,
499,not,,,,,
499,initialize,,,,,
499,"correctly,",,,,,
499,causing,,,,,
499,the,,,,,
499,system,,,,,
499,to,,,,,
499,disengage.,,,,,
499,driver,,,,,
499,performed,,,,,
499,steering,,,,,
499,maneuver,,,,,
499,because,,,,,
499,the,,,,,
499,vehicle,,,,,
499,didn?t,,,,,
499,drive,,,,,
499,on,,,,,
499,the,,,,,
499,expected,,,,,
499,path.,,,,,
499,vehicle,,,,,
499,not,,,,,
499,in,,,,,
499,an,,,,,
499,active,,,,,
499,construction,,,,,
499,zone.,,,,,
499,no,,,,,
499,emergency,,,,,
499,vehicles,,,,,
499,or,,,,,
499,collisions,,,,,
499,present,,,,,
499,in,,,,,
499,the,,,,,
499,vicinity.,,,,,
499,weather,,,,,
499,and/or,,,,,
499,road,,,,,
499,conditions,,,,,
499,dry,,,,,
499,in,,,,,
499,the,,,,,
499,area.,,,,,
500,traffic,,,,,
500,light,,,,,
500,software,,,,,
500,module,,,,,
500,was,,,,,
500,not,,,,,
500,working,,,,,
500,"properly,",,,,,
500,intermittent,,,,,
500,failutre.,,,,,
500,as,,,,,
500,a,,,,,
500,"result,",,,,,
500,the,,,,,
500,driver,,,,,
500,safely,,,,,
500,disengaged,,,,,
500,and,,,,,
500,resumed,,,,,
500,manual,,,,,
500,control.,,,,,
501,safety,,,,,
501,precaution:,,,,,
501,the,,,,,
501,vehicle,,,,,
501,was,,,,,
501,not,,,,,
501,performing,,,,,
501,optimally,,,,,
501,given,,,,,
501,aggressive,,,,,
501,vehicles,,,,,
501,when,,,,,
501,merging,,,,,
501,the,,,,,
501,vehicle,,,,,
501,to,,,,,
501,the,,,,,
501,right.,,,,,
501,test,,,,,
501,driver,,,,,
501,disengaged,,,,,
501,as,,,,,
501,a,,,,,
501,precautionary,,,,,
501,measure,,,,,
501,to,,,,,
501,address,,,,,
501,traffic,,,,,
501,conditions,,,,,
501,and,,,,,
501,log,,,,,
501,issue,,,,,
501,for,,,,,
501,further,,,,,
501,examination.,,,,,
502,safety,,,,,
502,precaution:,,,,,
502,radar,,,,,
502,detection,,,,,
502,performance,,,,,
502,was,,,,,
502,not,,,,,
502,ideal,,,,,
502,at,,,,,
502,the,,,,,
502,time,,,,,
502,to,,,,,
502,detect,,,,,
502,"objects,",,,,,
502,which,,,,,
502,jumps,,,,,
502,between,,,,,
502,objects,,,,,
502,on,,,,,
502,the,,,,,
502,left,,,,,
502,and,,,,,
502,right.,,,,,
502,test,,,,,
502,driver,,,,,
502,disengaged,,,,,
502,to,,,,,
502,log,,,,,
502,issue,,,,,
502,for,,,,,
502,further,,,,,
502,examination.,,,,,
503,error,,,,,
503,in,,,,,
503,perception,,,,,
503,system,,,,,
503,detection,,,,,
503,due,,,,,
503,to,,,,,
503,traffic,,,,,
503,conditions,,,,,
504,disengagement,,,,,
504,due,,,,,
504,to,,,,,
504,interference,,,,,
504,of,,,,,
504,autonomous,,,,,
504,driving,,,,,
504,path,,,,,
504,by,,,,,
504,a,,,,,
504,long,,,,,
504,semi-truck.,,,,,
505,prediction,,,,,
505,discrepancy;,,,,,
505,incorrect,,,,,
505,trajectory,,,,,
505,estimation,,,,,
505,for,,,,,
505,a,,,,,
505,vehicle,,,,,
505,cutting,,,,,
505,into,,,,,
505,lane,,,,,
505,of,,,,,
505,traffic,,,,,
506,motion,,,,,
506,and,,,,,
506,planning,,,,,
506,issue:,,,,,
506,the,,,,,
506,vehicle,,,,,
506,planned,,,,,
506,a,,,,,
506,path,,,,,
506,causing,,,,,
506,the,,,,,
506,vehicle,,,,,
506,lateral,,,,,
506,control,,,,,
506,out,,,,,
506,of,,,,,
506,safe,,,,,
506,range.,,,,,
506,test,,,,,
506,driver,,,,,
506,disengaged,,,,,
506,to,,,,,
506,keep,,,,,
506,safe,,,,,
506,and,,,,,
506,log,,,,,
506,the,,,,,
506,issue,,,,,
506,for,,,,,
506,further,,,,,
506,examination.,,,,,
507,perception,,,,,
507,"discrepancy,",,,,,
507,ego,,,,,
507,vehicle,,,,,
507,was,,,,,
507,not,,,,,
507,detecting,,,,,
507,a,,,,,
507,parked,,,,,
507,vehicle,,,,,
507,correctly.,,,,,
508,invalid,,,,,
508,map,,,,,
508,processing,,,,,
508,operation.,,,,,
508,vehicle,,,,,
508,passing,,,,,
508,through,,,,,
508,an,,,,,
508,active,,,,,
508,contruction,,,,,
508,zone,,,,,
508,emergency,,,,,
508,vehicles,,,,,
508,or,,,,,
508,collisions,,,,,
508,present,,,,,
508,in,,,,,
508,the,,,,,
508,vicinity,,,,,
508,weather,,,,,
508,and/or,,,,,
508,road,,,,,
508,conditions,,,,,
508,dry,,,,,
508,in,,,,,
508,the,,,,,
508,area.,,,,,
509,disengage,,,,,
509,for,,,,,
509,undesired,,,,,
509,motion,,,,,
509,planning,,,,,
509,"behavior,",,,,,
509,off,,,,,
509,centerline,,,,,
509,of,,,,,
509,lanemark,,,,,
509,in,,,,,
509,traffic,,,,,
509,jam,,,,,
510,av,,,,,
510,was,,,,,
510,exhibiting,,,,,
510,irregular,,,,,
510,steering,,,,,
510,behavior.,,,,,
510,as,,,,,
510,a,,,,,
510,"result,",,,,,
510,the,,,,,
510,driver,,,,,
510,safely,,,,,
510,disengaged,,,,,
510,and,,,,,
510,resumed,,,,,
510,manual,,,,,
510,control.,,,,,
511,invalid,,,,,
511,prediction,,,,,
511,result:,,,,,
511,path,,,,,
511,planning,,,,,
511,expected,,,,,
511,target,,,,,
511,vehicle,,,,,
511,to,,,,,
511,do,,,,,
511,left,,,,,
511,"turn,",,,,,
511,but,,,,,
511,it,,,,,
511,did,,,,,
511,u-turn.,,,,,
511,weather:,,,,,
511,sunny.,,,,,
511,road,,,,,
511,condition:,,,,,
511,dry.,,,,,
512,prediction,,,,,
512,discrepancy;,,,,,
512,incorrect,,,,,
512,trajectory,,,,,
512,estimation,,,,,
512,for,,,,,
512,a,,,,,
512,vehicle,,,,,
512,illegally,,,,,
512,crossing,,,,,
512,into,,,,,
512,oncoming,,,,,
512,lane,,,,,
512,of,,,,,
512,traffic,,,,,
513,invalid,,,,,
513,perception,,,,,
513,result:,,,,,
513,pedestrian,,,,,
513,cross,,,,,
513,street,,,,,
513,"unexpectedly,",,,,,
513,driver,,,,,
513,intervened.,,,,,
513,weather:,,,,,
513,sunny.,,,,,
513,road,,,,,
513,condition:,,,,,
513,dry.,,,,,
514,motion,,,,,
514,and,,,,,
514,planning,,,,,
514,issue:,,,,,
514,the,,,,,
514,vehicle,,,,,
514,planned,,,,,
514,a,,,,,
514,path,,,,,
514,causing,,,,,
514,the,,,,,
514,vehicle,,,,,
514,complete,,,,,
514,stop,,,,,
514,on,,,,,
514,the,,,,,
514,road.,,,,,
514,test,,,,,
514,driver,,,,,
514,disengaged,,,,,
514,and,,,,,
514,log,,,,,
514,the,,,,,
514,issue,,,,,
514,for,,,,,
514,further,,,,,
514,examination,,,,,
515,localization,,,,,
515,discrepancy:,,,,,
515,the,,,,,
515,discrepancy,,,,,
515,is,,,,,
515,due,,,,,
515,to,,,,,
515,lack,,,,,
515,of,,,,,
515,sufficient,,,,,
515,evidence,,,,,
515,for,,,,,
515,accurate,,,,,
515,localization,,,,,
515,across,,,,,
515,multiple,,,,,
515,localization,,,,,
515,"components,",,,,,
515,including,,,,,
515,lack,,,,,
515,of,,,,,
515,accurate,,,,,
515,"gps,",,,,,
515,lack,,,,,
515,of,,,,,
515,sufficient,,,,,
515,geometric,,,,,
515,signature,,,,,
515,of,,,,,
515,the,,,,,
515,"road,",,,,,
515,lack,,,,,
515,of,,,,,
515,sufficient,,,,,
515,lidar,,,,,
515,point,,,,,
515,"features,",,,,,
515,poor,,,,,
515,imu,,,,,
