sentence_id,words,labels
1039,of,O
1039,diction,O
1040,AV,O
1040,overshot,O
1040,the,O
1040,left,O
1040,turn,O
1041,AV,O
1041,was,O
1041,perrforming,O
1041,a,O
1041,U-turn,O
1041,and,O
1041,it,O
1041,was,O
1041,too,O
1041,sharp,O
1042,the,O
1042,driver,O
1042,took,O
1042,over,O
1042,the,O
1042,steering,O
1042,control,O
1042,because,O
1042,the,O
1042,driver,O
1042,felt,O
1042,uncomfortable,O
1042,approaching,O
1042,too,O
1042,close,O
1042,to,O
1042,the,O
1042,curb,O
1042,on,O
1042,the,O
1042,right,O
1042,lane,O
1043,disengage,B-E
1043,for,O
1043,unwanted,B-C
1043,maneuver,I-C
1043,of,O
1043,the,O
1043,vehicle,O
1044,disengage,B-E
1044,for,O
1044,a,B-C
1044,perception,I-C
1044,discrepancy,I-C
1045,disengage,B-E
1045,for,O
1045,emergency,B-C
1045,vehicle,I-C
1045,during,O
1045,testing,O
1046,disengage,B-E
1046,for,O
1046,consturction,B-C
1046,zone,I-C
1046,during,O
1046,testing,O
1047,disengage,B-E
1047,for,O
1047,incorrrect,B-C
1047,behavior,I-C
1047,predictions,I-C
1047,of,O
1047,other,O
1047,traffic,O
1047,participants,O
1048,Basic,O
1048,vehicle,O
1048,requirements,O
1048,not,O
1048,satisfied,O
1049,Drop,O
1049,off,O
1049,on,O
1049,received,O
1049,data,O
1050,The,O
1050,current,O
1050,view,O
1050,is,O
1050,that,O
1050,the,O
1050,chronic,B-E
1050,inflammation,I-E
1050,in,O
1050,the,O
1050,distal,O
1050,part,O
1050,of,O
1050,the,O
1050,stomach,O
1050,caused,O
1050,by,O
1050,Helicobacter,O
1050,pylori,B-C
1050,infection,I-C
1050,results,O
1050,in,O
1050,an,O
1050,increased,O
1050,acid,O
1050,production,O
1050,from,O
1050,the,O
1050,non,O
1050,infected,O
1050,upper,O
1050,corpus,O
1050,region,O
1050,of,O
1050,the,O
1050,stomach,O
1050,.,O
1051,The,B-E
1051,burst,I-E
1051,has,O
1051,been,O
1051,caused,O
1051,by,O
1051,water,O
1051,hammer,B-C
1051,pressure,I-C
1051,.,O
1052,The,B-C
1052,singer,I-C
1052,",",O
1052,who,O
1052,performed,O
1052,three,O
1052,of,O
1052,the,O
1052,nominated,O
1052,songs,O
1052,",",O
1052,also,O
1052,caused,O
1052,a,B-E
1052,commotion,I-E
1052,on,O
1052,the,O
1052,red,O
1052,carpet,O
1052,.,O
1053,Suicide,B-C
1053,is,O
1053,one,O
1053,of,O
1053,the,O
1053,leading,O
1053,causes,O
1053,of,B-E
1053,death,I-E
1053,among,O
1053,pre,O
1053,adolescents,O
1053,and,O
1053,teens,O
1053,",",O
1053,and,O
1053,victims,O
1053,of,O
1053,bullying,O
1053,are,O
1053,at,O
1053,an,O
1053,increased,O
1053,risk,O
1053,for,O
1053,committing,O
1053,suicide,O
1053,.,O
1054,He,O
1054,had,O
1054,chest,O
1054,pains,O
1054,and,B-E
1054,headaches,I-E
1054,from,B-C
1054,mold,I-C
1054,in,O
1054,the,O
1054,bedrooms,O
1054,.,O
1055,Financial,B-C
1055,stress,I-C
1055,is,O
1055,one,O
1055,of,O
1055,the,O
1055,main,O
1055,causes,O
1055,of,B-E
1055,divorce,I-E
1055,.,O
1056,The,B-C
1056,women,I-C
1056,that,O
1056,caused,O
1056,the,B-E
1056,accident,I-E
1056,was,O
1056,on,O
1056,the,O
1056,cell,O
1056,phone,O
1056,and,O
1056,ran,O
1056,thru,O
1056,the,O
1056,intersection,O
1056,without,O
1056,pausing,O
1056,on,O
1056,the,O
1056,median,O
1056,.,O
1057,Calluses,B-E
1057,are,O
1057,caused,O
1057,by,O
1057,improperly,O
1057,fitting,O
1057,shoes,O
1057,or,O
1057,by,O
1057,a,B-C
1057,skin,I-C
1057,abnormality,I-C
1057,.,O
1058,As,O
1058,in,O
1058,the,O
1058,popular,O
1058,movie,O
1058,"""",O
1058,Deep,O
1058,Impact,O
1058,"""",O
1058,",",O
1058,the,O
1058,action,O
1058,of,O
1058,the,O
1058,Perseid,B-E
1058,meteor,I-E
1058,shower,I-E
1058,is,O
1058,caused,O
1058,by,O
1058,a,B-C
1058,comet,I-C
1058,",",O
1058,in,O
1058,this,O
1058,case,O
1058,periodic,O
1058,comet,O
1058,Swift,O
1058,Tuttle,O
1058,.,O
1059,The,B-E
1059,radiation,I-E
1059,from,O
1059,the,O
1059,atomic,B-C
1059,bomb,I-C
1059,explosion,I-C
1059,is,O
1059,a,O
1059,typical,O
1059,acute,O
1059,radiation,O
1059,.,O
1060,A,O
1060,neoplastic,B-E
1060,recurrence,I-E
1060,arose,O
1060,from,O
1060,an,O
1060,extensive,B-C
1060,radiation,I-C
1060,induced,O
1060,ulceration,O
1060,.,O
1061,He,O
1061,has,O
1061,a,O
1061,tattoo,O
1061,on,O
1061,his,O
1061,right,O
1061,arm,O
1061,and,B-E
1061,scars,I-E
1061,from,B-C
1061,stitches,I-C
1061,on,O
1061,his,O
1061,right,O
1061,elbow,O
1061,.,O
1062,The,O
1062,continuing,O
1062,Nigerian,B-E
1062,outbreak,I-E
1062,is,O
1062,the,O
1062,biggest,O
1062,ever,O
1062,caused,O
1062,by,O
1062,the,B-C
1062,vaccine,I-C
1062,.,O
1063,The,B-E
1063,fire,I-E
1063,inside,O
1063,WTC,O
1063,was,O
1063,caused,O
1063,by,O
1063,exploding,B-C
1063,fuel,I-C
1063,.,O
1064,The,B-E
1064,suffering,I-E
1064,caused,O
1064,by,O
1064,the,B-C
1064,terrorists,I-C
1064,is,O
1064,the,O
1064,real,O
1064,torture,O
1064,.,O
1065,In,O
1065,a,O
1065,poetic,O
1065,twist,O
1065,",",O
1065,the,B-E
1065,tsunami,I-E
1065,triggered,O
1065,by,O
1065,the,O
1065,rock,B-C
1065,band,I-C
1065,forced,O
1065,many,O
1065,American,O
1065,jazz,O
1065,and,O
1065,blues,O
1065,singers,O
1065,to,O
1065,seek,O
1065,work,O
1065,in,O
1065,the,O
1065,United,O
1065,Kingdom,O
1065,",",O
1065,which,O
1065,is,O
1065,where,O
1065,Anderson,O
1065,found,O
1065,a,O
1065,receptive,O
1065,audience,O
1065,in,O
1065,1965,O
1065,.,O
1066,Leakage,B-E
1066,and,O
1066,fire,O
1066,caused,O
1066,due,O
1066,to,B-C
1066,corrosion,I-C
1066,of,O
1066,bypass,O
1066,piping,O
1066,for,O
1066,recirculation,O
1066,gas,O
1066,at,O
1066,a,O
1066,fuel,O
1066,oil,O
1066,desulphurization,O
1066,unit,O
1066,.,O
1067,The,O
1067,metal,B-C
1067,ball,I-C
1067,makes,O
1067,a,O
1067,ding,O
1067,ding,O
1067,ding,B-E
1067,noise,I-E
1067,when,O
1067,it,O
1067,swings,O
1067,back,O
1067,and,O
1067,hits,O
1067,the,O
1067,metal,O
1067,body,O
1067,of,O
1067,the,O
1067,lamp,O
1067,.,O
1068,Historical,O
1068,view,O
1068,of,O
1068,the,B-E
1068,damage,I-E
1068,caused,O
1068,by,O
1068,the,O
1068,1693,O
1068,Catania,B-C
1068,earthquake,I-C
1068,and,O
1068,the,O
1068,reconstruction,O
1068,activities,O
1068,.,O
1069,AI,O
1069,requested,O
1069,that,O
1069,the,O
1069,perpetrators,O
1069,be,O
1069,prosecuted,O
1069,to,O
1069,the,O
1069,fullest,O
1069,extent,O
1069,of,O
1069,the,O
1069,law,O
1069,",",O
1069,that,O
1069,adequate,O
1069,compensation,O
1069,be,O
1069,provided,O
1069,to,O
1069,the,O
1069,victims,O
1069,and,O
1069,that,O
1069,senior,O
1069,government,O
1069,and,O
1069,police,O
1069,officials,O
1069,offer,O
1069,apologies,O
1069,for,O
1069,the,B-E
1069,suffering,I-E
1069,caused,O
1069,by,O
1069,the,O
1069,responsible,O
1069,police,B-C
1069,officers,I-C
1069,.,O
1070,The,O
1070,Marshall,O
1070,Plan,O
1070,also,O
1070,provided,O
1070,a,O
1070,way,O
1070,of,O
1070,gaining,O
1070,public,O
1070,acceptance,O
1070,in,O
1070,Europe,O
1070,for,O
1070,the,O
1070,New,O
1070,Deal,O
1070,format,O
1070,that,O
1070,the,O
1070,United,O
1070,States,O
1070,had,O
1070,successfully,O
1070,used,O
1070,before,O
1070,the,O
1070,war,O
1070,to,O
1070,end,O
1070,the,B-E
1070,recession,I-E
1070,triggered,O
1070,by,O
1070,the,O
1070,1929,O
1070,Wall,O
1070,Street,B-C
1070,crash,I-C
1070,.,O
1071,Once,O
1071,they,O
1071,grow,O
1071,there,O
1071,",",O
1071,the,B-E
1071,swelling,I-E
1071,and,O
1071,inflammation,O
1071,caused,O
1071,by,O
1071,the,B-C
1071,infection,I-C
1071,closes,O
1071,off,O
1071,the,O
1071,sac,O
1071,",",O
1071,causing,O
1071,it,O
1071,not,O
1071,to,O
1071,"""",O
1071,shed,O
1071,"""",O
1071,bacteria,O
1071,",",O
1071,and,O
1071,protecting,O
1071,the,O
1071,bacteria,O
1071,inside,O
1071,from,O
1071,antibiotics,O
1071,and,O
1071,your,O
1071,body's,O
1071,own,O
1071,immune,O
1071,cells,O
1071,.,O
1072,Guitars,O
1072,are,O
1072,played,O
1072,acoustically,O
1072,;,O
1072,the,B-E
1072,tone,I-E
1072,is,O
1072,produced,O
1072,by,O
1072,the,B-C
1072,vibration,I-C
1072,of,O
1072,the,O
1072,strings,O
1072,which,O
1072,is,O
1072,amplified,O
1072,by,O
1072,the,O
1072,body,O
1072,of,O
1072,the,O
1072,guitar,O
1072,",",O
1072,which,O
1072,acts,O
1072,as,O
1072,a,O
1072,large,O
1072,hollow,O
1072,resonating,O
1072,chamber,O
1072,",",O
1072,or,O
1072,they,O
1072,may,O
1072,rely,O
1072,on,O
1072,an,O
1072,amplifier,O
1072,that,O
1072,can,O
1072,electronically,O
1072,manipulate,O
1072,tone,O
1072,.,O
1073,Arcane,O
1073,Subtlety,O
1073,reduced,O
1073,the,O
1073,threat,O
1073,caused,O
1073,by,O
1073,Polymorph,O
1073,by,O
1073,40,O
1073,at,O
1073,max,O
1073,rank,O
1073,",",O
1073,though,O
1073,the,B-E
1073,threat,I-E
1073,caused,O
1073,by,O
1073,the,B-C
1073,spell,I-C
1073,is,O
1073,minimal,O
1073,.,O
1074,The,O
1074,beautiful,O
1074,hydrothermal,O
1074,features,O
1074,in,O
1074,the,O
1074,park,O
1074,geysers,O
1074,",",O
1074,hot,O
1074,springs,O
1074,",",O
1074,mud,O
1074,pots,O
1074,",",O
1074,etc,O
1074,.,O
1074,",",O
1074,the,O
1074,uplift,O
1074,and,O
1074,subsidence,O
1074,",",O
1074,and,O
1074,many,O
1074,of,O
1074,the,B-E
1074,earthquakes,I-E
1074,are,O
1074,caused,O
1074,by,O
1074,the,B-C
1074,movements,I-C
1074,of,O
1074,hydrothermal,O
1074,and,O
1074,or,O
1074,magmatic,O
1074,fluids,O
1074,.,O
1075,Forward,B-C
1075,motion,I-C
1075,of,O
1075,the,O
1075,vehicle,O
1075,through,O
1075,the,O
1075,air,O
1075,caused,O
1075,a,B-E
1075,suction,I-E
1075,on,O
1075,the,O
1075,road,O
1075,draft,O
1075,tube,O
1075,.,O
1076,The,B-C
1076,malfunctions,I-C
1076,on,O
1076,Monday,O
1076,caused,B-E
1076,delays,I-E
1076,for,O
1076,patrons,O
1076,waiting,O
1076,to,O
1076,check,O
1076,out,O
1076,or,O
1076,renew,O
1076,books,O
1076,at,O
1076,the,O
1076,branches,O
1076,",",O
1076,and,O
1076,impeded,O
1076,access,O
1076,to,O
1076,personal,O
1076,accounts,O
1076,that,O
1076,allow,O
1076,users,O
1076,to,O
1076,renew,O
1076,or,O
1076,hold,O
1076,books,O
1076,online,O
1076,.,O
1077,Water,B-C
1077,damage,I-C
1077,from,O
1077,roof,O
1077,leaks,O
1077,",",O
1077,plumbing,O
1077,leaks,O
1077,or,O
1077,flooding,O
1077,lead,O
1077,to,O
1077,the,B-E
1077,growth,I-E
1077,of,O
1077,molds,O
1077,.,O
1078,The,B-E
1078,discomfort,I-E
1078,from,O
1078,the,B-C
1078,injury,I-C
1078,was,O
1078,now,O
1078,precluding,O
1078,him,O
1078,from,O
1078,his,O
1078,occupation,O
1078,which,O
1078,involved,O
1078,prolonged,O
1078,procedures,O
1078,in,O
1078,the,O
1078,standing,O
1078,position,O
1078,.,O
1079,The,B-C
1079,water,I-C
1079,pushed,O
1079,to,O
1079,the,O
1079,coast,O
1079,resulted,O
1079,in,B-E
1079,tides,I-E
1079,as,O
1079,much,O
1079,as,O
1079,three,O
1079,feet,O
1079,above,O
1079,normal,O
1079,",",O
1079,with,O
1079,waves,O
1079,of,O
1079,5,O
1079,10,O
1079,feet,O
1079,atop,O
1079,these,O
1079,tides,O
1079,.,O
1080,The,B-C
1080,charge,I-C
1080,is,O
1080,the,O
1080,source,O
1080,of,O
1080,an,O
1080,electric,B-E
1080,field,I-E
1080,",",O
1080,which,O
1080,carries,O
1080,energy,O
1080,the,O
1080,electrostatic,O
1080,self,O
1080,energy,O
1080,.,O
1081,The,B-E
1081,tardiness,I-E
1081,however,O
1081,has,O
1081,been,O
1081,caused,O
1081,by,O
1081,the,B-C
1081,arrival,I-C
1081,of,O
1081,my,O
1081,old,O
1081,man,O
1081,;,O
1081,who,O
1081,in,O
1081,TRUE,O
1081,Bloodworth,O
1081,fashion,O
1081,has,O
1081,had,O
1081,me,O
1081,walking,O
1081,everywhere,O
1081,.,O
1082,The,O
1082,river,O
1082,had,O
1082,now,O
1082,turned,O
1082,into,O
1082,full,B-E
1082,flood,I-E
1082,after,O
1082,the,B-C
1082,deluge,I-C
1082,of,O
1082,rain,O
1082,a,O
1082,few,O
1082,days,O
1082,ago,O
1082,.,O
1083,She,O
1083,mentioned,O
1083,the,B-E
1083,scandal,I-E
1083,caused,O
1083,by,O
1083,a,O
1083,BBC,B-C
1083,documentary,I-C
1083,on,O
1083,the,O
1083,treatment,O
1083,of,O
1083,children,O
1083,in,O
1083,a,O
1083,special,O
1083,needs,O
1083,home,O
1083,and,O
1083,asked,O
1083,how,O
1083,the,O
1083,state,O
1083,had,O
1083,responded,O
1083,to,O
1083,these,O
1083,.,O
1084,The,O
1084,World,O
1084,Health,O
1084,Organization,O
1084,WHO,O
1084,found,O
1084,that,O
1084,the,B-E
1084,radiation,I-E
1084,release,O
1084,from,O
1084,the,O
1084,Chernobyl,B-C
1084,accident,I-C
1084,was,O
1084,200,O
1084,times,O
1084,that,O
1084,of,O
1084,the,O
1084,Hiroshima,O
1084,and,O
1084,Nagasaki,O
1084,.,O
1085,Also,O
1085,",",O
1085,in,O
1085,the,O
1085,midst,O
1085,of,O
1085,the,B-E
1085,confusion,I-E
1085,caused,O
1085,by,O
1085,the,B-C
1085,coup,I-C
1085,",",O
1085,the,O
1085,issuing,O
1085,of,O
1085,militant,O
1085,posters,O
1085,was,O
1085,a,O
1085,way,O
1085,for,O
1085,artists,O
1085,and,O
1085,organizations,O
1085,to,O
1085,declare,O
1085,their,O
1085,active,O
1085,engagement,O
1085,against,O
1085,the,O
1085,rebellion,O
1085,.,O
1086,The,B-C
1086,accident,I-C
1086,caused,O
1086,a,O
1086,major,O
1086,traffic,B-E
1086,snarl,I-E
1086,on,O
1086,the,O
1086,arterial,O
1086,road,O
1086,.,O
1087,The,O
1087,various,O
1087,forms,O
1087,of,O
1087,idealistic,O
1087,",",O
1087,materialistic,O
1087,and,O
1087,agnostic,O
1087,philosophies,O
1087,are,O
1087,subject,O
1087,to,O
1087,the,B-E
1087,tension,I-E
1087,caused,O
1087,by,O
1087,the,O
1087,indicated,B-C
1087,situation,I-C
1087,.,O
1088,Contractions,B-E
1088,of,O
1088,the,O
1088,diaphragm,O
1088,are,O
1088,caused,O
1088,by,O
1088,stimulation,O
1088,of,O
1088,the,O
1088,vagus,O
1088,nerve,O
1088,either,O
1088,by,O
1088,the,O
1088,brain,O
1088,or,O
1088,by,B-C
1088,irritation,I-C
1088,anywhere,O
1088,along,O
1088,the,O
1088,length,O
1088,of,O
1088,the,O
1088,nerve,O
1088,.,O
1089,Plantar,B-E
1089,warts,I-E
1089,are,O
1089,caused,O
1089,by,O
1089,a,B-C
1089,virus,I-C
1089,that,O
1089,infects,O
1089,the,O
1089,outer,O
1089,layer,O
1089,of,O
1089,skin,O
1089,on,O
1089,the,O
1089,soles,O
1089,of,O
1089,the,O
1089,feet,O
1089,.,O
1090,The,O
1090,stong,B-C
1090,earthquake,I-C
1090,caused,O
1090,a,B-E
1090,blackout,I-E
1090,on,O
1090,the,O
1090,sound,O
1090,stage,O
1090,and,O
1090,short,O
1090,circuited,O
1090,some,O
1090,of,O
1090,the,O
1090,neon,O
1090,tubed,O
1090,violins,O
1090,.,O
1091,Tension,O
1091,Release,O
1091,by,O
1091,Mega,O
1091,Food,O
1091,contains,O
1091,Sensoril,O
1091,",",O
1091,a,O
1091,clinically,O
1091,studied,O
1091,extract,O
1091,of,O
1091,a,O
1091,Ashwagandha,O
1091,that,O
1091,helps,O
1091,to,O
1091,inhibit,O
1091,fatigue,O
1091,and,O
1091,physical,B-E
1091,tension,I-E
1091,from,O
1091,everyday,B-C
1091,stress,I-C
1091,.,O
1092,Cardiovascular,B-C
1092,disease,I-C
1092,is,O
1092,one,O
1092,of,O
1092,the,O
1092,leading,O
1092,causes,O
1092,of,B-E
1092,morbidity,I-E
1092,and,O
1092,mortality,O
1092,in,O
1092,the,O
1092,UK,O
1092,",",O
1092,as,O
1092,well,O
1092,as,O
1092,in,O
1092,the,O
1092,developed,O
1092,and,O
1092,the,O
1092,developing,O
1092,world,O
1092,.,O
1093,Dizziness,B-E
1093,from,O
1093,nasal,O
1093,and,B-C
1093,sinus,I-C
1093,pressure,I-C
1093,usually,O
1093,can,O
1093,be,O
1093,seen,O
1093,on,O
1093,a,O
1093,good,O
1093,nasal,O
1093,examination,O
1093,and,O
1093,a,O
1093,CT,O
1093,of,O
1093,the,O
1093,sinuses,O
1093,.,O
1094,This,B-C
1094,meeting,I-C
1094,establishes,O
1094,the,B-E
1094,laws,I-E
1094,which,O
1094,govern,O
1094,the,O
1094,church,O
1094,and,O
1094,the,O
1094,priorities,O
1094,for,O
1094,the,O
1094,coming,O
1094,year,O
1094,.,O
1095,Phobia,O
1095,like,B-E
1095,fear,I-E
1095,from,B-C
1095,crowd,I-C
1095,",",O
1095,fear,O
1095,from,O
1095,insects,O
1095,",",O
1095,fear,O
1095,from,O
1095,height,O
1095,etc,O
1095,all,O
1095,contribute,O
1095,in,O
1095,developing,O
1095,the,O
1095,anxiety,O
1095,disorder,O
1095,.,O
1096,The,O
1096,hidden,O
1096,preamble,O
1096,or,O
1096,timing,O
1096,signal,O
1096,is,O
1096,employed,O
1096,to,O
1096,mark,O
1096,the,O
1096,time,O
1096,of,O
1096,commencement,O
1096,of,O
1096,the,B-E
1096,transmission,I-E
1096,of,O
1096,information,O
1096,pulses,O
1096,from,O
1096,a,B-C
1096,transmitter,I-C
1096,.,O
1097,Doe's,B-C
1097,confrontation,I-C
1097,with,O
1097,the,O
1097,flight,O
1097,attendant,O
1097,caused,O
1097,a,B-E
1097,commotion,I-E
1097,on,O
1097,the,O
1097,plane,O
1097,",",O
1097,prolonged,O
1097,the,O
1097,flight's,O
1097,delay,O
1097,",",O
1097,and,O
1097,added,O
1097,to,O
1097,the,O
1097,aggravation,O
1097,already,O
1097,being,O
1097,felt,O
1097,by,O
1097,the,O
1097,passengers,O
1097,and,O
1097,crew,O
1097,.,O
1098,The,O
1098,increase,O
1098,of,O
1098,the,O
1098,signal,O
1098,might,O
1098,correspond,O
1098,to,O
1098,formation,O
1098,of,O
1098,the,O
1098,high,O
1098,density,O
1098,excitons,O
1098,",",O
1098,while,O
1098,the,B-E
1098,reduction,I-E
1098,of,O
1098,the,O
1098,signal,O
1098,originates,O
1098,from,O
1098,the,B-C
1098,relaxation,I-C
1098,.,O
1099,We,O
1099,estimate,O
1099,a,O
1099,wind,O
1099,speed,O
1099,associated,O
1099,with,O
1099,the,B-E
1099,devastation,I-E
1099,caused,O
1099,by,O
1099,the,B-C
1099,tornado,I-C
1099,.,O
1100,The,O
1100,basic,B-E
1100,indicator,I-E
1100,of,O
1100,the,O
1100,health,B-C
1100,condition,I-C
1100,of,O
1100,trees,O
1100,",",O
1100,stands,O
1100,and,O
1100,forests,O
1100,is,O
1100,tree,O
1100,defoliation,O
1100,.,O
1101,The,B-E
1101,deficits,I-E
1101,are,O
1101,caused,O
1101,by,B-C
1101,people,I-C
1101,saving,O
1101,too,O
1101,much,O
1101,of,O
1101,their,O
1101,money,O
1101,.,O
1102,Heat,O
1102,",",B-C
1102,wind,I-C
1102,and,O
1102,smoke,O
1102,cause,O
1102,flight,B-E
1102,delays,I-E
1102,.,O
1103,In,O
1103,developing,O
1103,countries,O
1103,four,O
1103,fifths,O
1103,of,O
1103,all,O
1103,the,B-E
1103,illnesses,I-E
1103,are,O
1103,caused,O
1103,by,O
1103,water,O
1103,borne,B-C
1103,diseases,I-C
1103,",",O
1103,with,O
1103,diarrhoea,O
1103,being,O
1103,the,O
1103,leading,O
1103,cause,O
1103,of,O
1103,childhood,O
1103,death,O
1103,.,O
1104,The,B-E
1104,destruction,I-E
1104,caused,O
1104,by,O
1104,the,B-C
1104,bombing,I-C
1104,of,O
1104,Attorney,O
1104,General,O
1104,Palmer's,O
1104,home,O
1104,.,O
1105,The,O
1105,second,O
1105,biggest,O
1105,factor,O
1105,affecting,O
1105,the,B-E
1105,sound,I-E
1105,produced,O
1105,by,O
1105,a,B-C
1105,drum,I-C
1105,is,O
1105,the,O
1105,tension,O
1105,at,O
1105,which,O
1105,the,O
1105,drum,O
1105,head,O
1105,is,O
1105,held,O
1105,against,O
1105,the,O
1105,shell,O
1105,of,O
1105,the,O
1105,drum,O
1105,.,O
1106,The,O
1106,largest,B-E
1106,landslide,I-E
1106,triggered,O
1106,by,O
1106,the,B-C
1106,earthquake,I-C
1106,is,O
1106,located,O
1106,approximately,O
1106,32,O
1106,kilometers,O
1106,southeast,O
1106,of,O
1106,Muzafarrabad,O
1106,in,O
1106,a,O
1106,tributary,O
1106,valley,O
1106,of,O
1106,the,O
1106,Jhelum,O
1106,River,O
1106,.,O
1107,The,B-C
1107,debris,I-C
1107,caused,O
1107,a,B-E
1107,crash,I-E
1107,on,O
1107,the,O
1107,Schuylkill,O
1107,",",O
1107,and,O
1107,it,O
1107,has,O
1107,been,O
1107,closed,O
1107,for,O
1107,hours,O
1107,because,O
1107,of,O
1107,the,O
1107,mishap,O
1107,.,O
1108,A,B-E
1108,fire,I-E
1108,triggered,O
1108,by,O
1108,the,B-C
1108,blasts,I-C
1108,damaged,O
1108,eight,O
1108,buildings,O
1108,at,O
1108,the,O
1108,plant,O
1108,",",O
1108,including,O
1108,one,O
1108,that,O
1108,was,O
1108,burned,O
1108,down,O
1108,.,O
1109,Mechanical,B-C
1109,faults,I-C
1109,caused,O
1109,delays,O
1109,and,B-E
1109,cancellations,I-E
1109,on,O
1109,Wellington's,O
1109,suburban,O
1109,train,O
1109,services,O
1109,this,O
1109,morning,O
1109,.,O
1110,Relieve,O
1110,spinal,O
1110,stenosis,O
1110,by,O
1110,enlarging,O
1110,the,O
1110,spinal,O
1110,canal,O
1110,to,O
1110,relieve,B-E
1110,pressure,I-E
1110,on,O
1110,the,O
1110,spinal,O
1110,cord,O
1110,that,O
1110,has,O
1110,been,O
1110,caused,O
1110,by,O
1110,a,O
1110,herniated,O
1110,or,O
1110,bulging,B-C
1110,disc,I-C
1110,.,O
1111,Passengers,O
1111,have,O
1111,rights,O
1111,in,O
1111,the,O
1111,event,O
1111,of,O
1111,a,O
1111,delay,O
1111,or,B-E
1111,cancellation,I-E
1111,that,O
1111,has,O
1111,been,O
1111,caused,O
1111,by,O
1111,the,B-C
1111,airline,I-C
1111,.,O
1112,However,O
1112,Susanoo,O
1112,was,O
1112,in,B-E
1112,sorrow,I-E
1112,after,O
1112,the,B-C
1112,loss,I-C
1112,of,O
1112,his,O
1112,mother,O
1112,and,O
1112,he,O
1112,was,O
1112,raging,O
1112,in,O
1112,his,O
1112,kingdom,O
1112,.,O
1113,But,O
1113,the,B-E
1113,earthquake,I-E
1113,triggered,O
1113,by,O
1113,the,B-C
1113,eruption,I-C
1113,of,O
1113,Thera,O
1113,struck,O
1113,first,O
1113,.,O
1114,Diabetes,B-C
1114,mellitus,I-C
1114,is,O
1114,one,O
1114,of,O
1114,the,O
1114,leading,O
1114,causes,O
1114,of,O
1114,irreversible,B-E
1114,blindness,I-E
1114,worldwide,O
1114,",",O
1114,and,O
1114,",",O
1114,in,O
1114,the,O
1114,United,O
1114,States,O
1114,.,O
1115,Getting,O
1115,help,O
1115,has,O
1115,reduced,O
1115,the,O
1115,time,O
1115,to,O
1115,reverse,O
1115,all,O
1115,the,B-E
1115,irritation,I-E
1115,that,O
1115,had,O
1115,been,O
1115,caused,O
1115,by,O
1115,the,B-C
1115,fungus,I-C
1115,.,O
1116,On,O
1116,the,O
1116,other,O
1116,hand,O
1116,",",O
1116,the,O
1116,higher,O
1116,the,B-E
1116,satisfaction,I-E
1116,from,O
1116,the,B-C
1116,purchase,I-C
1116,",",O
1116,the,O
1116,greater,O
1116,the,O
1116,benefit,O
1116,of,O
1116,word,O
1116,of,O
1116,mouth,O
1116,referrals,O
1116,and,O
1116,repeat,O
1116,purchasing,O
1116,.,O
1117,District,O
1117,Judge,O
1117,without,O
1117,a,O
1117,jury,O
1117,and,O
1117,judgment,O
1117,was,O
1117,entered,O
1117,for,O
1117,the,O
1117,defendants,O
1117,on,O
1117,the,O
1117,ground,O
1117,that,O
1117,the,B-E
1117,accident,I-E
1117,was,O
1117,caused,O
1117,by,O
1117,the,O
1117,plaintiff's,O
1117,own,B-C
1117,negligence,I-C
1117,.,O
1118,The,O
1118,children,O
1118,descend,O
1118,the,O
1118,ladder,O
1118,after,O
1118,hearing,O
1118,the,O
1118,fire,B-E
1118,alarm,I-E
1118,which,O
1118,has,O
1118,been,O
1118,triggered,O
1118,by,O
1118,the,O
1118,wood,O
1118,work,O
1118,workshop,O
1118,catching,B-C
1118,fire,I-C
1118,.,O
1119,The,B-C
1119,incident,I-C
1119,caused,O
1119,a,O
1119,brief,B-E
1119,sensation,I-E
1119,on,O
1119,the,O
1119,Web,O
1119,among,O
1119,people,O
1119,suspicious,O
1119,that,O
1119,it,O
1119,was,O
1119,a,O
1119,political,O
1119,commentary,O
1119,.,O
1120,And,O
1120,this,O
1120,is,O
1120,frequently,O
1120,cited,O
1120,as,O
1120,"""",O
1120,proof,O
1120,"""",O
1120,that,O
1120,saturated,O
1120,fats,O
1120,and,B-C
1120,cholesterol,I-C
1120,cause,O
1120,heart,B-E
1120,disease,I-E
1120,.,O
1121,Many,O
1121,commercial,O
1121,soap,O
1121,",",O
1121,shower,O
1121,gel,O
1121,or,O
1121,cleanser,O
1121,products,O
1121,contain,B-C
1121,preservatives,I-C
1121,",",O
1121,colorants,O
1121,and,O
1121,chemicals,O
1121,that,O
1121,cause,O
1121,dryness,O
1121,",",O
1121,rashes,O
1121,",",B-E
1121,itchiness,I-E
1121,and,O
1121,roughness,O
1121,on,O
1121,the,O
1121,skin,O
1121,.,O
1122,Birchwood,O
1122,and,O
1122,Stockton,O
1122,Heath,O
1122,were,O
1122,called,O
1122,to,O
1122,the,O
1122,scene,O
1122,after,B-C
1122,pyrotechnics,I-C
1122,used,O
1122,during,O
1122,one,O
1122,of,O
1122,the,O
1122,performances,O
1122,caused,O
1122,a,B-E
1122,fire,I-E
1122,on,O
1122,the,O
1122,main,O
1122,stage,O
1122,.,O
1123,Like,O
1123,a,O
1123,catch,O
1123,22,O
1123,the,O
1123,worst,O
1123,part,O
1123,is,O
1123,that,O
1123,acne,O
1123,causes,O
1123,stress,O
1123,and,B-C
1123,stress,I-C
