Sentence_id,Word,Manual
2155,which,O
2155,previously,O
2155,sold,O
2155,the,O
2155,car,O
2155,and,O
2155,got,O
2155,no,O
2155,results,O
2155,this,O
2155,started,O
2155,out,O
2155,as,O
2155,a,O
2155,vibration,O
2155,and,O
2155,wobble,O
2155,in,O
2155,the,O
2156,driving,O
2156,on,O
2156,straight,O
2156,multi-lane,O
2156,highway,O
2156,200,O
2156,pm,O
2156,in,O
2156,the,O
2156,daytime,O
2156,at,O
2156,55,O
2156,mph,O
2156,clear,O
2156,dry,O
2156,weather,O
2156,dry,O
2156,road,O
2156,no,O
2156,vehicles,O
2156,or,O
2156,obstructions,O
2156,of,O
2156,any,O
2156,kind,O
2156,in,O
2156,front,O
2156,of,O
2156,vehicle,O
2156,fortunately,O
2156,no,O
2156,vehicles,O
2156,behind,O
2156,automatic,B-C
2156,emergency,I-C
2156,braking,I-C
2156,system,I-C
2156,triggered,I-C
2156,fully,I-C
2156,without,I-C
2156,any,I-C
2156,warning,I-C
2156,bringing,O
2156,car,O
2156,to,O
2156,sudden,O
2156,stop,O
2156,in,O
2156,high,O
2156,speed,O
2156,travel,O
2156,lane,O
2156,could,O
2156,have,O
2156,caused,O
2156,severe,B-E
2156,rear,I-E
2156,end,I-E
2156,collision,I-E
2156,had,O
2156,there,O
2156,been,O
2156,anyone,O
2156,behind,O
2156,engine,O
2156,continued,O
2156,to,O
2156,run,O
2156,vehicle,O
2156,would,O
2156,not,O
2156,move,O
2156,until,O
2156,after,O
2156,shifting,O
2156,into,O
2156,park,O
2156,and,O
2156,back,O
2156,into,O
2156,drive,O
2156,subaru,O
2156,could,O
2156,find,O
2156,no,O
2156,reason,O
2156,for,O
2156,erroneous,O
2156,sudden,O
2156,stop,O
2156,function,O
2157,i,O
2157,was,O
2157,driving,O
2157,40mph,O
2157,up,O
2157,beach,O
2157,blvd,O
2157,no,O
2157,traffic,O
2157,immediately,O
2157,near,O
2157,me,O
2157,the,B-C
2157,forward,I-C
2157,collision,I-C
2157,avoidance,I-C
2157,system,I-C
2157,beeped,I-C
2157,and,I-C
2157,flashed,I-C
2157,brake,O
2157,brake,O
2157,brake,O
2157,without,O
2157,cause,O
2157,the,B-E
2157,car,I-E
2157,stopped,I-E
2157,suddenly,I-E
2157,this,O
2157,is,O
2157,the,O
2157,second,O
2157,reported,O
2157,incident,O
2157,with,O
2157,this,O
2157,same,O
2157,car,O
2157,in,O
2157,less,O
2157,than,O
2157,a,O
2157,year,O
2157,i,O
2157,immediately,O
2157,called,O
2157,honda,O
2157,dealership,O
2157,no,O
2157,recalls,O
2157,or,O
2157,probable,O
2157,cause,O
2157,after,O
2157,last,O
2157,incident,O
2157,there,O
2157,were,O
2157,some,O
2157,new,O
2157,updates,O
2157,installed,O
2157,on,O
2157,the,O
2157,car,O
2157,told,O
2157,i,O
2157,would,O
2157,never,O
2157,have,O
2157,any,O
2157,more,O
2157,issues,O
2157,-,O
2157,a,O
2157,freak,O
2157,occurrence,O
2157,my,O
2157,fear,O
2157,is,O
2157,that,O
2157,it,O
2157,will,O
2157,happen,O
2157,again,O
2157,with,O
2157,a,O
2157,semi,O
2157,behind,O
2157,me,O
2157,this,O
2157,safety,O
2157,feature,O
2157,may,O
2157,very,O
2157,well,O
2157,be,O
2157,deadly,O
2158,tl,O
2158,the,O
2158,contact,O
2158,owns,O
2158,a,O
2158,2019,O
2158,subaru,O
2158,forester,O
2158,the,O
2158,contact,O
2158,stated,O
2158,that,O
2158,while,O
2158,driving,O
2158,approximately,O
2158,35,O
2158,mph,O
2158,the,B-C
2158,forward,I-C
2158,collision,I-C
2158,avoidance,I-C
2158,system,I-C
2158,erroneously,I-C
2158,activated,I-C
2158,causing,O
2158,the,B-E
2158,vehicle,I-E
2158,to,I-E
2158,abruptly,I-E
2158,stop,I-E
2158,in,I-E
2158,the,I-E
2158,middle,I-E
2158,of,I-E
2158,roadway,I-E
2158,the,O
2158,contact,O
2158,indicated,O
2158,that,O
2158,during,O
2158,the,O
2158,failure,O
2158,there,O
2158,was,O
2158,no,O
2158,objects,O
2158,or,O
2158,vehicles,O
2158,nearby,O
2158,to,O
2158,cause,O
2158,the,O
2158,braking,O
2158,system,O
2158,to,O
2158,activate,O
2158,the,O
2158,cause,O
2158,of,O
2158,the,O
2158,failure,O
2158,was,O
2158,not,O
2158,yet,O
2158,determined,O
2158,the,O
2158,local,O
2158,dealer,O
2158,royal,O
2158,subaru,O
2158,located,O
2158,3333,O
2158,east,O
2158,3rd,O
2158,st,O
2158,bloomington,O
2158,in,O
2158,47401,O
2158,and,O
2158,the,O
2158,manufacturer,O
2158,were,O
2158,notified,O
2158,of,O
2158,the,O
2158,failure,O
2158,however,O
2158,no,O
2158,assistance,O
2158,was,O
2158,offered,O
2158,the,O
2158,failure,O
2158,mileage,O
2158,was,O
2158,1290000,O
2159,the,O
2159,lane,O
2159,assist,O
2159,feature,O
2159,only,O
2159,an,O
2159,option,O
2159,when,O
2159,using,O
2159,adaptive,O
2159,cruise,O
2159,control,O
2159,not,O
2159,the,O
2159,same,O
2159,as,O
2159,lane,O
2159,centering,O
2159,when,O
2159,not,O
2159,using,O
2159,the,O
2159,adaptive,O
2159,cruise,O
2159,control,O
2159,the,O
2159,basics,O
2159,lane,O
2159,centering,O
2159,works,O
2159,just,O
2159,fine,O
2159,seems,O
2159,overly,O
2159,aggressive,O
2159,each,O
2159,time,O
2159,i,B-C
2159,have,I-C
2159,used,I-C
2159,lane,I-C
2159,assist,I-C
2159,with,I-C
2159,cruise,I-C
2159,control,I-C
2159,it,I-C
2159,jerks,I-C
2159,the,I-C
2159,car,I-C
2159,very,I-C
2159,abruptly,I-C
2159,at,O
2159,times,O
2159,almost,O
2159,to,O
2159,the,O
2159,extent,O
2159,of,O
2159,sending,O
2159,it,O
2159,into,O
2159,another,O
2159,lane,O
2159,if,O
2159,i,O
2159,do,O
2159,not,O
2159,intervene,O
2159,i,O
2159,no,O
2159,longer,O
2159,feel,O
2159,safe,O
2159,using,O
2159,lane,O
2159,assist,O
2159,so,O
2159,i,O
2159,turn,O
2159,it,O
2159,off,O
2159,when,O
2159,using,O
2159,cruise,O
2159,control,O
2159,i,O
2159,am,O
2159,very,O
2159,concerned,O
2159,its,O
2159,going,O
2159,to,O
2159,cause,O
2159,an,B-E
2159,accident,I-E
2159,this,O
2159,has,O
2159,happened,O
2159,at,O
2159,least,O
2159,5,O
2159,times,O
2159,now,O
2159,while,O
2159,driving,O
2159,on,O
2159,the,O
2159,freeway,O
2159,every,O
2159,time,O
2159,i,O
2159,have,O
2159,attempted,O
2159,to,O
2159,use,O
2159,lane,O
2159,assist,O
2160,the,O
2160,2021,O
2160,ascent,O
2160,has,O
2160,lane,O
2160,centering,O
2160,assist,O
2160,with,O
2160,very,O
2160,strict,O
2160,margins,O
2160,it,O
2160,is,O
2160,a,O
2160,constant,O
2160,tug,O
2160,of,O
2160,war,O
2160,with,O
2160,the,O
2160,vehicle,O
2160,when,O
2160,lane,O
2160,centering,O
2160,is,O
2160,active,O
2160,when,B-C
2160,you,I-C
2160,let,I-C
2160,the,I-C
2160,car,I-C
2160,take,I-C
2160,over,I-C
2160,it,I-C
2160,violently,I-C
2160,jerks,I-C
2160,you,I-C
2160,into,I-C
2160,the,I-C
2160,next,I-C
2160,lane,I-C
2160,this,O
2160,problem,O
2160,has,O
2160,been,O
2160,cross,O
2160,checked,O
2160,with,O
2160,other,O
2160,users,O
2160,on,O
2160,a,O
2160,subaru,O
2160,forum,O
2160,and,O
2160,all,O
2160,have,O
2160,the,O
2160,same,O
2160,issue,O
2160,the,O
2160,car,O
2160,overcorrects,O
2160,and,O
2160,is,O
2160,prone,O
2160,to,O
2160,cause,O
2160,an,B-E
2160,accident,I-E
2160,at,O
2160,some,O
2160,point,O
2160,i,O
2160,am,O
2160,lucky,O
2160,no,O
2160,one,O
2160,was,O
2160,in,O
2160,the,O
2160,lane,O
2160,next,O
2160,to,O
2160,me,O
2160,when,O
2160,the,O
2160,car,O
2160,swerved,O
2160,me,O
2160,into,O
2160,the,O
2160,next,O
2160,lane,O
2160,my,O
2160,2021,O
2160,is,O
2160,a,O
2160,replacement,O
2160,of,O
2160,a,O
2160,2020,O
2160,model,O
2160,because,O
2160,the,O
2160,2020,O
2160,was,O
2160,deemed,O
2160,a,O
2160,lemon,O
2160,the,O
2160,2020,O
2160,model,O
2160,did,O
2160,not,O
2160,have,O
2160,lane,O
2160,centering,O
2161,tl,O
2161,the,O
2161,contact,O
2161,owns,O
2161,a,O
2161,2018,O
2161,nissan,O
2161,rogue,O
2161,the,O
2161,contact,O
2161,stated,O
2161,that,O
2161,while,O
2161,driving,O
2161,approximately,O
2161,40,O
2161,mph,O
2161,the,B-C
2161,automatic,I-C
2161,emergency,I-C
2161,braking,I-C
2161,system,I-C
2161,suddenly,I-C
2161,activated,I-C
2161,causing,O
2161,vehicle,B-E
2161,to,I-E
2161,abruptly,I-E
2161,stop,I-E
2161,in,I-E
2161,the,I-E
2161,middle,I-E
2161,of,I-E
2161,the,I-E
2161,highway,I-E
2161,the,O
2161,contact,O
2161,indicated,O
2161,that,O
2161,the,O
2161,failure,O
2161,had,O
2161,occurred,O
2161,on,O
2161,multiple,O
2161,occasions,O
2161,the,O
2161,cause,O
2161,of,O
2161,the,O
2161,failure,O
2161,was,O
2161,not,O
2161,determined,O
2161,the,O
2161,local,O
2161,dealer,O
2161,courtesy,O
2161,nissan,O
2161,of,O
2161,tampa,O
2161,located,O
2161,at,O
2161,3800,O
2161,w,O
2161,hillsborough,O
2161,ave,O
2161,tampa,O
2161,fl,O
2161,33614,O
2161,was,O
2161,notified,O
2161,of,O
2161,the,O
2161,failure,O
2161,the,O
2161,manufacturer,O
2161,was,O
2161,not,O
2161,contacted,O
2161,the,O
2161,failure,O
2161,mileage,O
2161,was,O
2161,6400000,O
2162,i,O
2162,have,O
2162,a,O
2162,2020,O
2162,nissan,O
2162,murano,O
2162,that,O
2162,had,O
2162,3,O
2162,occurrences,O
2162,in,O
2162,a,O
2162,48,O
2162,hour,O
2162,period,O
2162,where,O
2162,the,B-C
2162,automatic,I-C
2162,emergency,I-C
2162,braking,I-C
2162,system,I-C
2162,caused,O
2162,my,B-E
2162,car,I-E
2162,to,I-E
2162,stop,I-E
2162,immediately,I-E
2162,with,I-E
2162,no,I-E
2162,warning,I-E
2162,or,I-E
2162,obstruction,I-E
2162,in,O
2162,the,O
2162,road,O
2162,the,O
2162,1st,O
2162,incident,O
2162,occurred,O
2162,when,O
2162,i,O
2162,was,O
2162,traveling,O
2162,approximately,O
2162,30,O
2162,miles,O
2162,per,O
2162,hour,O
2162,on,O
2162,a,O
2162,city,O
2162,street,O
2162,my,O
2162,car,O
2162,went,O
2162,from,O
2162,30,O
2162,to,O
2162,FALSE,O
2162,with,O
2162,no,O
2162,warning,O
2162,the,O
2162,motor,O
2162,didnt,O
2162,stall,O
2162,out,O
2162,the,O
2162,car,O
2162,was,O
2162,still,O
2162,idling,O
2162,but,O
2162,the,O
2162,car,O
2162,just,O
2162,stopped,O
2162,on,O
2162,the,O
2162,road,O
2162,i,O
2162,was,O
2162,not,O
2162,braking,O
2162,at,O
2162,the,O
2162,time,O
2162,im,O
2162,thankful,O
2162,no,O
2162,vehicle,O
2162,was,O
2162,traveling,O
2162,behind,O
2162,me,O
2162,at,O
2162,the,O
2162,time,O
2162,the,O
2162,next,O
2162,2,O
2162,occurrences,O
2162,happened,O
2162,while,O
2162,backing,O
2162,out,O
2162,of,O
2162,my,O
2162,drive,O
2162,way,O
2162,again,O
2162,there,O
2162,was,O
2162,nothing,O
2162,in,O
2162,the,O
2162,way,O
2162,to,O
2162,obstruct,O
2162,the,O
2163,tl,O
2163,the,O
2163,contact,O
2163,owns,O
2163,a,O
2163,2017,O
2163,nissan,O
2163,rogue,O
2163,the,O
2163,contact,O
2163,stated,O
2163,that,O
2163,while,O
2163,driving,O
2163,at,O
2163,various,O
2163,speeds,O
2163,the,B-C
2163,automatic,I-C
2163,emergency,I-C
2163,braking,I-C
2163,system,I-C
2163,independently,I-C
2163,activated,I-C
2163,causing,O
2163,the,B-E
2163,vehicle,I-E
2163,to,I-E
2163,abruptly,I-E
2163,stop,I-E
2163,even,I-E
2163,though,I-E
2163,there,I-E
2163,was,I-E
2163,no,I-E
2163,other,I-E
2163,vehicle,I-E
2163,nearby,I-E
2163,additionally,O
2163,the,O
2163,vehicle,O
2163,would,O
2163,randomly,O
2163,shut-off,O
2163,while,O
2163,driving,O
2163,without,O
2163,warning,O
2163,the,O
2163,cause,O
2163,of,O
2163,the,O
2163,failures,O
2163,were,O
2163,not,O
2163,yet,O
2163,determined,O
2163,the,O
2163,local,O
2163,dealer,O
2163,crown,O
2163,nissan,O
2163,located,O
2163,at,O
2163,3900,O
2163,w,O
2163,wendover,O
2163,ave,O
2163,greensboro,O
2163,nc,O
2163,27407,O
2163,and,O
2163,the,O
2163,manufacturer,O
2163,were,O
2163,notified,O
2163,of,O
2163,the,O
2163,failure,O
2163,the,O
2163,approximate,O
2163,failure,O
2163,mileage,O
2163,was,O
2163,4500000,O
2164,at,O
2164,5000,O
2164,total,O
2164,vehicle,O
2164,miles,O
2164,our,O
2164,2019,O
2164,model,O
2164,s,O
2164,performance,O
2164,had,O
2164,sudden,O
2164,and,O
2164,complete,O
2164,power,B-E
2164,steering,I-E
2164,assist,I-E
2164,failure,I-E
2164,at,O
2164,highway,O
2164,speeds,O
2164,possibly,O
2164,concurrent,O
2164,with,O
2164,autopilot,O
2164,autosteer,O
2164,failure,O
2164,either,O
2164,i,O
2164,or,O
2164,the,O
2164,autopilot,O
2164,system,O
2164,turned,O
2164,off,O
2164,the,O
2164,autopilot,O
2164,feature,O
2164,at,O
2164,or,O
2164,near,O
2164,a,O
2164,slight,O
2164,curve,O
2164,on,O
2164,an,O
2164,interstate,O
2164,freeway,O
2164,immediate,O
2164,startle,O
2164,reaction,O
2164,was,O
2164,that,O
2164,the,O
2164,autopilot,O
2164,feature,O
2164,was,O
2164,fighting,O
2164,me,O
2164,for,O
2164,control,O
2164,as,O
2164,i,O
2164,turned,O
2164,the,O
2164,steering,O
2164,wheel,O
2164,to,O
2164,keep,O
2164,the,O
2164,car,O
2164,on,O
2164,the,O
2164,freeway,O
2164,with,O
2164,extreme,O
2164,effort,O
2164,the,O
2164,reality,O
2164,is,O
2164,most,O
2164,likely,O
2164,that,O
2164,this,O
2164,fighting,O
2164,was,O
2164,only,O
2164,the,O
2164,immediate,O
2164,impression,O
2164,caused,O
2164,by,O
2164,the,O
2164,massive,O
2164,amount,O
2164,of,O
2164,effort,O
2164,required,O
2164,to,O
2164,turn,O
2164,the,O
2164,steering,O
2164,wheel,O
2164,despite,O
2164,being,O
2164,at,O
2164,speeds,O
2164,in,O
2164,the,O
2164,60-70,O
2164,mph,O
2164,range,O
2164,soon,O
2165,the,O
2165,fuel,O
2165,pumps,O
2165,made,O
2165,by,O
2165,supplier,O
2165,denso,O
2165,were,O
2165,exposed,O
2165,to,O
2165,production,O
2165,solvent,O
2165,drying,O
2165,for,O
2165,longer,O
2165,periods,O
2165,of,O
2165,time,O
2165,during,O
2165,manufacturing,O
2165,according,O
2165,to,O
2165,the,O
2165,nhtsa,O
2165,recall,O
2165,report,O
2165,which,O
2165,could,O
2165,cause,O
2165,surface,O
2165,cracking,O
2165,and,O
2165,excessive,O
2165,fuel,O
2165,absorption,O
2165,and,O
2165,eventually,O
2165,cause,O
2165,the,O
2165,impeller,O
2165,to,O
2165,become,O
2165,deformed,O
2165,and,O
2165,fail,O
2165,the,O
2165,fuel,O
2165,pumps,O
2165,on,O
2165,vehicles,O
2165,produced,O
2165,outside,O
2165,limited,O
2165,dates,O
2165,given,O
2165,on,O
2165,the,O
2165,report,O
2165,do,O
2165,not,O
2165,have,O
2165,the,O
2165,problem,O
2165,this,O
2165,recall,O
2165,did,O
2165,not,O
2165,include,O
2165,the,O
2165,2018,O
2165,honda,O
2165,accord,O
2165,models,O
2165,even,O
2165,though,O
2165,they,O
2165,are,O
2165,having,O
2165,the,O
2165,exact,O
2165,same,O
2165,issues,O
2165,my,O
2165,car,O
2165,is,O
2165,stalling,O
2165,the,O
2165,emissions,O
2165,warning,O
2165,light,O
2165,is,O
2165,on,O
2165,along,O
2165,with,O
2165,the,O
2165,adaptive,O
2165,cruise,O
2165,control,O
2165,lane,O
2165,departure,O
2165,and,O
2165,the,O
2165,collision,O
2165,mitigation,O
2165,i,O
2165,feel,O
2165,this,O
2165,should,O
2165,be,O
2165,included,O
2165,in,O
2165,the,O
2165,recall,O
2165,the,O
2165,put,O
2165,in,O
2165,place,O
2165,last,O
2166,regularly,O
2166,perhaps,O
2166,every,O
2166,2,O
2166,months,O
2166,my,O
2166,cars,O
2166,automatic,B-E
2166,emergency,I-E
2166,braking,I-E
2166,system,I-E
2166,will,I-E
2166,activate,I-E
2166,without,I-E
2166,cause,I-E
2166,it,O
2166,has,O
2166,always,O
2166,happened,O
2166,on,O
2166,a,O
2166,highway,O
2166,and,O
2166,it,O
2166,seems,O
2166,to,O
2166,be,O
2166,related,O
2166,to,O
2166,when,O
2166,i,O
2166,pass,O
2166,a,O
2166,large,O
2166,truck,O
2166,the,O
2166,system,O
2166,will,O
2166,trigger,O
2166,causing,O
2166,a,O
2166,beeping,O
2166,noise,O
2166,and,O
2166,an,O
2166,image,O
2166,of,O
2166,a,O
2166,car,O
2166,to,O
2166,show,O
2166,up,O
2166,in,O
2166,the,O
2166,heads-up,O
2166,display,O
2166,about,O
2166,half,O
2166,the,O
2166,time,O
2166,the,O
2166,brakes,O
2166,will,O
2166,be,O
2166,applied,O
2166,very,O
2166,hard,O
2166,this,O
2166,situation,O
2166,only,O
2166,lasts,O
2166,for,O
2166,perhaps,O
2166,a,O
2166,second,O
2166,or,O
2166,two,O
2166,and,O
2166,then,O
2166,disappears,O
2166,there,O
2166,is,O
2166,never,O
2166,a,O
2166,car,O
2166,in,O
2166,front,O
2166,of,O
2166,me,O
2166,so,O
2166,there,O
2166,is,O
2166,no,O
2166,threat,O
2166,and,O
2166,no,O
2166,reason,O
2166,for,O
2166,the,O
2166,system,O
2166,to,O
2166,trigger,O
2166,as,O
2166,i,O
2166,mentioned,O
2166,it,O
2166,seems,O
2166,like,O
2166,this,O
2166,FALSE,O
2166,or,O
2166,phantom,O
2166,trigger,O
2166,coincides,O
2166,with,O
2166,passing,O
2166,a,O
2166,large,O
2166,truck,O
2166,part,O
2166,of,O
2166,my,O
2167,tl,O
2167,the,O
2167,contact,O
2167,owns,O
2167,a,O
2167,2019,O
2167,ram,O
2167,1500,O
2167,the,O
2167,contact,O
2167,stated,O
2167,while,O
2167,reversing,O
2167,out,O
2167,of,O
2167,a,O
2167,parking,O
2167,spot,O
2167,the,B-E
2167,vehicle,I-E
2167,loss,I-E
2167,power,I-E
2167,steering,I-E
2167,assist,I-E
2167,and,I-E
2167,was,I-E
2167,difficult,I-E
2167,to,I-E
2167,turn,I-E
2167,there,O
2167,was,O
2167,no,O
2167,warning,O
2167,light,O
2167,illuminated,O
2167,the,O
2167,contact,O
2167,had,O
2167,the,O
2167,vehicle,O
2167,towed,O
2167,to,O
2167,his,O
2167,residence,O
2167,the,O
2167,vehicle,O
2167,was,O
2167,not,O
2167,taken,O
2167,to,O
2167,the,O
2167,local,O
2167,dealer,O
2167,nor,O
2167,an,O
2167,independent,O
2167,mechanic,O
2167,to,O
2167,be,O
2167,diagnosed,O
2167,or,O
2167,repaired,O
2167,the,O
2167,contact,O
2167,referenced,O
2167,an,B-C
2167,unknown,I-C
2167,recall,I-C
2167,as,O
2167,a,O
2167,possible,O
2167,cause,O
2167,for,O
2167,the,O
2167,failure,O
2167,the,O
2167,manufacturer,O
2167,was,O
2167,informed,O
2167,of,O
2167,the,O
2167,failure,O
2167,and,O
2167,informed,O
2167,the,O
2167,contact,O
2167,that,O
2167,the,O
2167,vin,O
2167,was,O
2167,not,O
2167,under,O
2167,recall,O
2167,the,O
2167,failure,O
2167,mileage,O
2167,was,O
2167,approximately,O
2167,3789000,O
2168,the,B-C
2168,lane,I-C
2168,keeping,I-C
2168,feature,I-C
2168,will,O
2168,randomly,O
2168,cause,O
2168,the,B-E
2168,vehicle,I-E
2168,to,I-E
2168,veer,I-E
2168,towards,I-E
2168,the,I-E
2168,center,I-E
2168,line,I-E
2168,at,O
2168,a,O
2168,variety,O
2168,of,O
2168,speeds,O
2168,and,O
2168,under,O
2168,a,O
2168,variety,O
2168,of,O
2168,conditions,O
2168,requiring,O
2168,immediate,O
2168,driver,O
2168,correction,O
2168,to,O
2168,avoid,O
2168,crossing,O
2168,the,O
2168,center,O
2168,line,O
2168,no,O
2168,accident,O
2168,has,O
2168,occurred,O
2168,but,O
2168,the,O
2168,system,O
2168,is,O
2168,now,O
2168,deactivated,O
2168,in,O
2168,addition,O
2168,the,O
2168,collision,O
2168,avoidance,O
2168,system,O
2168,does,O
2168,not,O
2168,reliably,O
2168,acquire,O
2168,a,O
2168,vehicle,O
2168,ahead,O
2168,if,O
2168,that,O
2168,vehicle,O
2168,is,O
2168,stopped,O
2168,and,O
2168,the,O
2168,speed,O
2168,differential,O
2168,is,O
2168,30-40,O
2168,mph,O
2168,without,O
2168,driver,O
2168,manual,O
2168,braking,O
2168,a,O
2168,crash,O
2168,would,O
2168,occur,O
2169,tl,O
2169,the,O
2169,contact,O
2169,owns,O
2169,a,O
2169,2013,O
2169,ford,O
2169,escape,O
2169,the,O
2169,contact,O
2169,stated,O
2169,that,O
2169,while,O
2169,operating,O
2169,the,O
2169,vehicle,O
2169,the,B-C
2169,power,I-C
2169,steering,I-C
2169,malfunctioned,I-C
2169,causing,O
2169,the,B-E
2169,steering,I-E
2169,wheel,I-E
2169,to,I-E
2169,become,I-E
2169,very,I-E
2169,difficult,I-E
2169,to,I-E
2169,turn,I-E
2169,in,I-E
2169,either,I-E
2169,direction,I-E
2169,during,O
2169,the,O
2169,steering,O
2169,assist,O
2169,fault,O
2169,message,O
2169,was,O
2169,displayed,O
2169,on,O
2169,the,O
2169,instrument,O
2169,panel,O
2169,the,O
2169,cause,O
2169,of,O
2169,the,O
2169,failure,O
2169,was,O
2169,not,O
2169,yet,O
2169,determined,O
2169,the,O
2169,local,O
2169,dealer,O
2169,sam,O
2169,galloway,O
2169,ford,O
2169,located,O
2169,at,O
2169,1800,O
2169,boy,O
2169,scout,O
2169,dr,O
2169,fort,O
2169,myers,O
2169,fl,O
2169,33907,O
2169,was,O
2169,notified,O
2169,of,O
2169,the,O
2169,failure,O
2169,the,O
2169,manufacturer,O
2169,was,O
2169,not,O
2169,yet,O
2169,contacted,O
2169,the,O
2169,failure,O
2169,mileage,O
2169,was,O
2169,5600000,O
2170,the,O
2170,front,O
2170,seats,O
2170,in,O
2170,this,O
2170,car,O
2170,have,O
2170,been,O
2170,repaired,O
2170,once,O
2170,by,O
2170,the,O
2170,front,O
2170,dealer,O
2170,it,O
2170,did,O
2170,not,O
2170,work,O
2170,and,O
2170,three,O
2170,calls,O
2170,to,O
2170,escalate,O
2170,to,O
2170,ford,O
2170,headquarters,O
2170,have,O
2170,never,O
2170,been,O
2170,returned,O
2170,the,O
2170,seat,O
2170,is,O
2170,so,O
2170,uncomfortable,O
2170,feels,O
2170,like,O
2170,riding,O
2170,on,O
2170,a,O
2170,buckboard,O
2170,that,O
2170,after,O
2170,a,O
2170,couple,O
2170,hour,O
2170,trip,O
2170,it,O
2170,pinched,O
2170,a,O
2170,nerve,O
2170,in,O
2170,my,O
2170,hip,O
2170,and,O
2170,my,B-C
2170,slow,I-C
2170,response,I-C
2170,to,I-C
2170,applying,I-C
2170,the,I-C
2170,brake,I-C
2170,almost,O
2170,caused,O
2170,an,B-E
2170,accident,I-E
2170,the,O
2170,emergency,O
2170,braking,O
2170,system,O
2170,took,O
2170,over,O
2170,and,O
2170,stopped,O
2170,my,O
2170,car,O
2170,i,O
2170,now,O
2170,have,O
2170,sciatica,O
2170,because,O
2170,of,O
2170,this,O
2170,seat,O
2170,and,O
2170,am,O
2170,being,O
2170,treated,O
2170,for,O
2170,it,O
2170,it,O
2170,has,O
2170,been,O
2170,into,O
2170,the,O
2170,dealer,O
2170,at,O
2170,least,O
2170,four,O
2170,times,O
2170,and,O
2170,even,O
2170,the,O
2170,service,O
2170,manager,O
2170,tried,O
2170,the,O
2170,seat,O
2170,and,O
2170,agreed,O
2170,that,O
2170,there,O
2170,is,O
2170,a,O
2170,problem,O
2170,he,O
2170,has,O
2170,been,O
2170,helpful,O
2170,but,O
2170,ford,O
2171,i,O
2171,was,O
2171,driving,O
2171,the,O
2171,car,O
2171,in,O
2171,the,O
2171,giant,O
2171,eagle,O
2171,parking,O
2171,lot,O
2171,and,O
2171,the,B-C
2171,power,I-C
2171,assist,I-C
2171,for,I-C
2171,the,I-C
2171,steering,I-C
2171,stopped,I-C
2171,working,I-C
2171,a,O
2171,notice,O
2171,came,O
2171,on,O
2171,the,O
2171,dashboard,O
2171,screen,O
2171,indicating,O
2171,the,O
2171,same,O
2171,and,O
2171,stated,O
2171,that,O
2171,this,O
2171,malfunction,O
2171,could,O
2171,cause,O
2171,a,B-E
2171,crash,I-E
2171,i,O
2171,stopped,O
2171,the,O
2171,car,O
2171,turned,O
2171,the,O
2171,engine,O
2171,off,O
2171,and,O
2171,restarted,O
2171,the,O
2171,car,O
2171,the,O
2171,notice,O
2171,on,O
2171,the,O
2171,dashboard,O
2171,went,O
2171,away,O
2171,and,O
2171,the,O
2171,steering,O
2171,power,O
2171,assist,O
2171,functioned,O
2171,normally,O
2171,i,O
2171,drove,O
2171,the,O
2171,car,O
2171,for,O
2171,a,O
2171,week,O
2171,without,O
2171,recurrence,O
2171,i,O
2171,made,O
2171,an,O
2171,appointment,O
2171,at,O
2171,the,O
2171,gmc,O
2171,dealership,O
2171,and,O
2171,after,O
2171,looking,O
2171,at,O
2171,the,O
2171,vehicle,O
2171,they,O
2171,concluded,O
2171,that,O
2171,they,O
2171,could,O
2171,not,O
2171,identify,O
2171,the,O
2171,problem,O
2171,since,O
2171,the,O
2171,steering,O
2171,was,O
2171,operating,O
2171,properly,O
2171,i,O
2171,had,O
2171,indicated,O
2171,that,O
2171,there,O
2171,was,O
2171,a,O
2171,recall,O
2171,notice,O
2171,nhsta,O
2171,reference,O
2171,s,O
2171,15595,O
2171,and,O
2172,power,O
2172,steering,O
2172,has,O
2172,failed,O
2172,multiple,O
2172,times,O
2172,on,O
2172,the,O
2172,vehicle,O
2172,the,B-C
2172,dashboard,I-C
2172,displays,I-C
2172,power,I-C
2172,steering,I-C
2172,assist,I-C
2172,fault,I-C
2172,and,I-C
2172,the,I-C
2172,steering,I-C
2172,wheel,I-C
2172,is,I-C
2172,locked,I-C
2172,this,O
2172,occurred,O
2172,both,O
2172,when,O
2172,the,O
2172,vehicle,O
2172,was,O
2172,stationary,O
2172,and,O
2172,in,O
2172,motion,O
2172,fortunately,O
2172,i,O
2172,was,O
2172,driving,O
2172,in,O
2172,a,O
2172,safe,O
2172,location,O
2172,each,O
2172,time,O
2172,but,O
2172,had,O
2172,it,O
2172,been,O
2172,on,O
2172,a,O
2172,highway,O
2172,this,O
2172,would,O
2172,have,O
2172,caused,O
2172,a,B-E
2172,crash,I-E
2172,there,O
2172,is,O
2172,a,O
2172,recall,O
2172,for,O
2172,this,O
2172,specific,O
2172,issue,O
2172,on,O
2172,2011,O
2172,mercury,O
2172,milans,O
2172,but,O
2172,not,O
2172,on,O
2172,2010,O
2172,models,O
2173,steering,B-C
2173,wheel,I-C
2173,locked,I-C
2173,up,I-C
2173,while,O
2173,trying,O
2173,to,O
2173,back,O
2173,out,O
2173,of,O
2173,a,O
2173,parking,O
2173,space,O
2173,got,O
2173,warning,O
