Sentence_id,Word,Label
2298,steering,O
2298,which,O
2298,since,O
2298,vehicle,O
2298,also,O
2298,turned,O
2298,off,O
2298,caused,O
2298,the,O
2298,steering,O
2298,column,O
2298,to,O
2298,lock,O
2298,up,O
2298,since,O
2298,the,O
2298,problem,O
2298,occurred,O
2298,at,O
2298,speed,O
2298,and,O
2298,infact,O
2298,while,O
2298,making,O
2298,a,O
2298,turn,O
2298,a,O
2298,near,O
2298,collision,O
2298,occured,O
2298,the,O
2298,problem,O
2298,occured,O
2298,multiple,O
2298,times,O
2298,in,O
2298,succession,O
2298,and,O
2298,was,O
2298,also,O
2298,intermittent,O
2298,with,O
2298,much,O
2298,time,O
2298,elapsing,O
2298,between,O
2298,episodes,O
2298,two,O
2298,other,O
2298,types,O
2298,of,O
2298,related,O
2298,occurrences,O
2298,during,O
2298,this,O
2298,timeframe,O
2298,were,O
2298,the,O
2298,-1,O
2298,vehicle,O
2298,also,O
2298,cycling,O
2298,off,O
2298,and,O
2298,on,O
2298,and,O
2298,-2,O
2298,would,O
2298,also,O
2298,turn,O
2298,on,O
2298,itself,O
2298,if,O
2298,the,O
2298,key,O
2298,was,O
2298,in,O
2298,the,O
2298,vicinity,O
2298,of,O
2298,the,O
2298,vehicle,O
2298,toyota,O
2298,of,O
2298,seattle,O
2298,experienced,O
2298,the,O
2298,issues,O
2298,when,O
2298,the,O
2298,vehicle,O
2298,was,O
2298,brought,O
2298,in,O
2298,and,O
2298,diagnosed,O
2298,the,O
2298,issue,O
2298,to,O
2298,be,O
2298,a,O
2298,loose,O
2298,bolted,O
2310,intermittent,O
2310,power,O
2310,steering,I-E
2310,failures,O
2310,caused,O
2310,by,O
2310,overheating,B-C
2310,or,O
2310,worn,O
2310,electric,O
2310,power,O
2310,steering,O
2310,assist,O
2310,motor,O
2310,power,O
2310,steering,O
2310,would,O
2310,fail,O
2310,when,O
2310,mid-turn,O
2310,at,O
2310,non-highway,O
2310,speeds,O
2310,causing,O
2310,steering,O
2310,to,O
2310,require,O
2310,much,O
2310,more,O
2310,effort,O
2310,to,O
2310,work,O
2310,very,O
2310,high,O
2310,risk,O
2310,for,O
2310,mid,O
2310,turn,O
2310,collisions,O
2322,my,O
2322,car,O
2322,has,O
2322,a,O
2322,variety,O
2322,of,O
2322,dangerous,O
2322,behaviors,O
2322,in,O
2322,the,O
2322,driver,O
2322,assist,O
2322,functionalities,O
2322,that,O
2322,could,O
2322,either,O
2322,cause,O
2322,or,O
2322,fail,O
2322,to,O
2322,prevent,O
2322,an,O
2322,accident,O
2322,i,O
2322,have,O
2322,only,O
2322,driven,O
2322,it,O
2322,2000,O
2322,miles,O
2322,but,O
2322,observed,O
2322,these,O
2322,many,O
2322,times,O
2322,i,O
2322,reported,O
2322,these,O
2322,to,O
2322,the,O
2322,dealer,O
2322,and,O
2322,was,O
2322,told,O
2322,the,O
2322,car,O
2322,was,O
2322,fine,O
2322,adaptive,O
2322,cruise,O
2322,control,O
2322,issues,O
2322,-,O
2322,fails,O
2322,to,O
2322,detect,O
2322,vehicles,O
2322,in,O
2322,odd,O
2322,situations,O
2322,such,O
2322,as,O
2322,a,O
2322,truck,O
2322,where,O
2322,the,O
2322,rear,O
2322,of,O
2322,the,O
2322,body,O
2322,protrudes,O
2322,out,O
2322,from,O
2322,the,O
2322,rear,O
2322,wheels,O
2322,as,O
2322,if,O
2322,the,O
2322,radar,O
2322,is,O
2322,only,O
2322,at,O
2322,ground,O
2322,level,O
2322,or,O
2322,if,O
2322,a,O
2322,vehicle,O
2322,is,O
2322,driving,O
2322,in,O
2322,my,O
2322,lane,O
2322,but,O
2322,one,O
2322,tire,O
2322,is,O
2322,in,O
2322,the,O
2322,other,O
2322,lane,O
2322,or,O
2322,a,O
2322,wide,O
2322,load,O
2322,which,O
2322,occupies,O
2322,all,O
2322,of,O
2322,the,O
2322,adjacent,O
2322,lane,O
2322,and,O
2322,half,O
2322,of,O
2322,my,O
2322,lane,O
2322,or,O
2322,a,O
2322,bobtail,O
2322,truck,O
2347,here,O
2347,is,O
2347,a,O
2347,report,I-C
2347,of,O
2347,a,O
2347,crash,O
2347,that,O
2347,occurred,O
2347,in,O
2347,germany,O
2347,httpteslaclubswedenseforumviewtopicphpf10t5024,O
2347,the,O
2347,owner,O
2347,is,O
2347,uncertain,O
2347,of,O
2347,the,O
2347,exact,O
2347,sequence,O
2347,of,O
2347,events,O
2347,and,O
2347,is,O
2347,not,O
2347,sure,O
2347,if,O
2347,he,O
2347,was,O
2347,on,O
2347,autopilot,O
2347,or,O
2347,not,O
2347,he,O
2347,credits,O
2347,the,O
2347,tesla,O
2347,with,O
2347,saving,O
2347,his,O
2347,life,O
2347,but,O
2347,does,O
2347,not,O
2347,concede,O
2347,that,O
2347,the,O
2347,crash,O
2347,might,O
2347,have,O
2347,been,O
2347,caused,O
2347,by,O
2347,a,O
2347,vehicle,I-C
2347,fault,I-C
2347,the,O
2347,rollover,O
2347,and,O
2347,crash,O
2347,may,O
2347,have,O
2347,been,O
2347,partially,O
2347,the,O
2347,fault,O
2347,of,O
2347,the,O
2347,truck,O
2347,driver,O
2347,but,O
2347,the,O
2347,reports,O
2347,are,O
2347,ambiguous,O
2347,both,O
2347,front,O
2347,and,O
2347,rear,O
2347,wheels,O
2347,have,O
2347,been,O
2347,torn,O
2347,off,O
2347,the,O
2347,car,O
2347,which,O
2347,may,O
2347,have,O
2347,been,O
2347,the,O
2347,result,O
2347,of,O
2347,the,O
2347,crash,O
2347,but,O
2347,bearing,O
2347,in,O
2347,mind,O
2347,the,O
2347,large,O
2347,number,O
2347,of,O
2347,crashes,O
2374,this,O
2374,is,O
2374,a,O
2374,complaint,O
2374,about,O
2374,the,O
2374,tesla,O
2374,autopilot,O
2374,here,O
2374,is,O
2374,a,O
2374,very,O
2374,recent,O
2374,video,O
2374,made,O
2374,by,O
2374,an,O
2374,owner,O
2374,in,O
2374,czechoslovakia,O
2374,httpswwwyoutubecomwatchvhguq-6hgm0u,O
2374,he,O
2374,is,O
2374,not,O
2374,taking,O
2374,the,O
2374,advice,O
2374,to,O
2374,hold,O
2374,the,O
2374,wheel,O
2374,seriously,O
2374,and,O
2374,his,O
2374,placing,O
2374,lives,O
2374,at,O
2374,risk,O
2374,by,O
2374,his,O
2374,reckless,I-C
2374,behavior,I-C
2374,this,O
2374,same,O
2374,behavior,O
2374,is,O
2374,taking,O
2374,place,O
2374,all,O
2374,over,O
2374,the,O
2374,world,O
2374,and,O
2374,will,O
2374,certainly,O
2374,cause,O
2374,more,O
2374,deaths,O
2374,unless,O
2374,this,O
2374,unregulated,O
2374,experiment,O
2374,is,O
2374,stopped,O
2374,immediately,O
2374,please,O
2374,take,O
2374,action,O
2383,vehicle,O
2383,has,O
2383,a,O
2383,front,O
2383,wobble,O
2383,or,O
2383,shimmy,O
2383,when,O
2383,accelerating,O
2383,from,O
2383,stop,O
2383,on,O
2383,loose,O
2383,or,O
2383,slick,O
2383,pavement,O
2383,wobble,O
2383,replicates,O
2383,wheel,O
2383,slip,O
2383,and,O
2383,has,O
2383,caused,O
2383,me,O
2383,to,O
2383,over,O
2383,correct,O
2383,my,O
2383,steering,O
2383,and,O
2383,acceleration,O
2383,on,O
2383,multiple,O
2383,occasions,O
2383,vehicle,O
2383,steering,O
2383,wheel,O
2383,is,O
2383,wrapped,O
2383,in,O
2383,leather,O
2383,the,O
2383,leather,O
2383,is,O
2383,loose,O
2383,near,O
2383,center,O
2383,spokes,O
2383,of,O
2383,steering,O
2383,wheel,O
2383,fingers,O
2383,have,O
2383,snagged,O
2383,on,O
2383,the,O
2383,loose,O
2383,leather,O
2383,on,O
2383,multiple,O
2383,occasions,O
2383,causing,O
2383,a,O
2383,dangerous,O
2383,control,I-E
2383,issue,O
2383,vehicle,O
2383,delivered,O
2383,with,O
2383,non,O
2383,functioning,O
2383,blind,O
2383,spot,O
2383,monitor,O
2383,mirror,O
2383,on,O
2383,passenger,O
2383,side,O
2383,and,O
2383,normal,O
2383,mirror,O
2383,on,O
2383,driver,O
2383,side,O
2383,assuming,O
2383,the,O
2383,passenger,O
2383,side,O
2383,was,O
2383,equipped,O
2383,with,O
2383,blind,O
2383,spot,O
2383,assistance,O
2383,i,O
2383,was,O
2383,nearly,O
2383,in,O
2383,an,O
2383,interstate,O
2383,collision,O
2383,during,O
2383,the,O
2383,night,O
2383,drive,O
2383,home,O
2383,immediately,O
2383,following,O
2383,delivery,O
2389,power,O
2389,steering,O
2389,fails,O
2389,without,O
2389,warning,O
2389,and,O
2389,displays,O
2389,the,O
2389,fault,O
2389,message,O
2389,steering,O
2389,assist,O
2389,fault,O
2389,service,O
2389,required,O
2389,failure,O
2389,makes,O
2389,steering,O
2389,very,O
2389,difficult,O
2389,and,O
2389,can,O
2389,result,O
2389,in,O
2389,loss,O
2389,of,O
2389,control,O
2389,dealership,O
2389,identified,O
2389,the,O
2389,cause,O
2389,as,O
2389,a,O
2389,internal,O
2389,failure,O
2389,of,O
2389,the,O
2389,pscm,O
2389,power,O
2389,steering,O
2389,control,O
2389,module,O
2389,and,O
2389,replaced,O
2389,the,O
2389,pscm,O
2389,and,O
2389,rack,O
2389,and,O
2389,pinion,O
2389,assembly,O
2389,to,O
2389,repair,O
2389,please,O
2389,note,O
2389,that,O
2389,earlier,O
2389,model,O
2389,year,O
2389,ford,O
2389,escapes,O
2389,have,O
2389,a,O
2389,similar,O
2389,problem,O
2389,and,O
2389,have,O
2389,been,O
2389,recalled,O
2389,under,O
2389,nhtsa,O
2389,campaign,O
2389,number,O
2389,14v284000,O
2389,and,O
2389,ford,O
2389,recall,O
2389,number,O
2389,14s05,O
2389,as,O
2389,this,O
2389,issue,O
2389,is,O
2389,identical,O
2389,to,O
2389,the,O
2389,prior,O
2389,recall,O
2389,i,O
2389,strongly,O
2389,suggest,O
2389,adding,O
2389,the,O
2389,2013,O
2389,model,O
2389,year,O
2389,ford,O
2389,escape,O
2389,vehicles,O
2389,to,O
2389,the,O
2389,recall,O
2389,the,O
2389,most,O
2389,common,O
2389,time,O
2389,for,O
2389,the,O
2389,power,O
2389,steering,O
2389,to,O
2389,fail,O
2389,was,O
2389,right,O
2405,despite,O
2405,being,O
2405,in,O
2405,the,O
2405,dealers,O
2405,repair,O
2405,shop,O
2405,for,O
2405,warranty,O
2405,work,O
2405,for,O
2405,33,O
2405,days,O
2405,including,O
2405,a,O
2405,factory,O
2405,recall,O
2405,on,O
2405,the,O
2405,adaptive,O
2405,cruise,O
2405,control,O
2405,the,O
2405,unit,O
2405,continues,O
2405,to,O
2405,malfunction,O
2405,the,O
2405,latest,O
2405,event,O
2405,occurred,O
2405,on,O
2405,august,O
2405,24,O
2405,2016,O
2405,while,O
2405,traveling,O
2405,at,O
2405,77mph,O
2405,with,O
2405,the,O
2405,adaptive,O
2405,cruise,O
2405,control,O
2405,engaged,O
2405,without,O
2405,warning,O
2405,or,O
2405,cause,O
2405,the,O
2405,collision,O
2405,control,O
2405,system,O
2405,fully,O
2405,deployed,O
2405,to,O
2405,include,O
2405,hard,O
2405,braking,O
2405,windshield,O
2405,warning,O
2405,lights,O
2405,instrument,O
2405,cluster,O
2405,warning,O
2405,and,O
2405,audible,O
2405,warning,O
2405,result,O
2405,is,O
2405,that,O
2405,the,O
2405,vehicle,O
2405,dramatically,O
2405,slows,O
2405,very,O
2405,quickly,O
2405,creating,O
2405,a,O
2405,potentially,O
2405,major,O
2405,problem,O
2405,if,O
2405,there,O
2405,were,O
2405,vehicles,O
2405,following,O
2405,closely,O
2405,behind,O
2405,this,O
2405,in,O
2405,addition,O
2405,to,O
2405,the,O
2405,sudden,O
2405,nature,O
2405,of,O
2405,the,O
2405,warning,O
2405,and,O
2405,vehicle,O
2405,take,O
2405,over,O
2405,by,O
2405,the,O
2405,system,O
2405,could,O
2405,cause,O
2405,momentary,O
2405,driver,O
2405,panic,O
2405,dealer,O
2405,has,O
2405,stated,O
2405,a,O
2405,willingness,O
2405,to,O
2405,work,O
2405,on,O
2405,the,O
2429,i,O
2429,was,O
2429,driving,O
2429,on,O
2429,the,O
2429,highway,O
2429,and,O
2429,the,O
2429,steering,O
2429,started,O
2429,to,O
2429,become,O
2429,very,O
2429,difficult,O
2429,if,O
2429,i,O
2429,wanted,O
2429,to,O
2429,switch,O
2429,lanes,O
2429,or,O
2429,if,O
2429,there,O
2429,was,O
2429,a,O
2429,curve,O
2429,in,O
2429,the,O
2429,road,O
2429,i,O
2429,took,O
2429,the,O
2429,vehicle,O
2429,to,O
2429,an,O
2429,auto,O
2429,repair,O
2429,shop,O
2429,and,O
2429,they,O
2429,diagnosed,O
2429,the,O
2429,issue,O
2429,as,O
2429,the,O
2429,power,O
2429,steering,O
2429,assist,O
2429,motor,O
2429,was,O
2429,starting,O
2429,to,O
2429,fail,O
2429,they,O
2429,told,O
2429,me,O
2429,that,O
2429,if,O
2429,it,O
2429,was,O
2429,not,O
2429,fixed,O
2429,it,O
2429,could,O
2429,completely,O
2429,fail,O
2429,and,O
2429,cause,O
2429,my,O
2429,vehicle,O
2429,to,O
2429,get,O
2429,into,O
2429,an,O
2429,accident,O
2432,this,O
2432,is,O
2432,yet,O
2432,another,O
2432,complaint,O
2432,about,O
2432,the,O
2432,autopilot,O
2432,please,O
2432,watch,O
2432,this,O
2432,video,O
2432,in,O
2432,full,O
2432,it,O
2432,shows,O
2432,how,O
2432,an,O
2432,intelligent,O
2432,and,O
2432,well,O
2432,educated,O
2432,driver,O
2432,chooses,O
2432,to,O
2432,use,O
2432,the,O
2432,autopilot,O
2432,without,O
2432,having,O
2432,any,O
2432,idea,O
2432,that,O
2432,he,O
2432,is,O
2432,placing,O
2432,his,O
2432,own,O
2432,life,O
2432,and,O
2432,that,O
2432,of,O
2432,other,O
2432,road,O
2432,users,O
2432,in,O
2432,extreme,O
2432,danger,O
2432,httpswwwyoutubecomwatchv55a7nzxvtrq,O
2432,he,O
2432,chooses,O
2432,to,O
2432,drive,O
2432,with,O
2432,one,O
2432,hand,O
2432,near,O
2432,the,O
2432,wheel,O
2432,because,O
2432,actually,O
2432,placing,O
2432,hands,O
2432,on,O
2432,the,O
2432,wheel,O
2432,causes,O
2432,too,O
2432,many,O
2432,disconnections,O
2432,of,O
2432,the,O
2432,autopilot,O
2432,he,O
2432,thinks,O
2432,he,O
2432,will,O
2432,have,O
2432,time,O
2432,to,O
2432,take,O
2432,over,O
2432,control,O
2432,if,O
2432,something,O
2432,goes,O
2432,wrong,O
2432,he,O
2432,passes,O
2432,inches,O
2432,away,O
2432,from,O
2432,oncoming,O
2432,traffic,O
2432,on,O
2432,undivided,O
2432,roads,O
2432,with,O
2436,here,O
2436,is,O
2436,another,O
2436,complaint,I-C
2436,about,O
2436,the,O
2436,tesla,O
2436,autopilot,O
2436,to,O
2436,draw,O
2436,attention,O
2436,to,O
2436,the,O
2436,way,O
2436,in,O
2436,which,O
2436,owners,O
2436,are,O
2436,behaving,O
2436,in,O
2436,real,O
2436,life,O
2436,the,O
2436,proposed,O
2436,upgrades,O
2436,to,O
2436,the,O
2436,autopilot,O
2436,will,O
2436,do,O
2436,nothing,O
2436,to,O
2436,prevent,O
2436,the,O
2436,behavior,O
2436,shown,O
2436,in,O
2436,this,O
2436,video,O
2436,httpswwwyoutubecomwatchvaeu5ol2ir4m,O
2436,in,O
2436,common,O
2436,with,O
2436,the,O
2436,self-reported,O
2436,behavior,O
2436,of,O
2436,owners,O
2436,on,O
2436,the,O
2436,forums,O
2436,drivers,O
2436,are,O
2436,driving,O
2436,hands,O
2436,free,O
2436,except,O
2436,for,O
2436,giving,O
2436,the,O
2436,wheel,O
2436,a,O
2436,gentle,O
2436,tweak,O
2436,just,O
2436,often,O
2436,enough,O
2436,to,O
2436,prevent,O
2436,the,O
2436,hold,O
2436,wheel,O
2436,nag,O
2436,90,O
2436,of,O
2436,the,O
2436,time,O
2436,it,O
2436,is,O
2436,hands,O
2436,free,O
2436,the,O
2436,system,O
2436,does,O
2436,guard,O
2436,against,O
2436,the,O
2436,driver,O
2436,having,O
2436,totally,O
2436,fallen,O
2436,asleep,O
2436,but,O
2436,it,O
2436,does,O
2436,not,O
2436,cause,O
2436,him,O
2436,to,O
2450,i,O
2450,was,O
2450,driving,O
2450,back,O
2450,from,O
2450,the,O
2450,gym,O
2450,on,O
2450,91516,O
2450,when,O
2450,i,O
2450,got,O
2450,an,O
2450,error,O
2450,on,O
2450,the,O
2450,dashboard,O
2450,saying,O
2450,steering,O
2450,assist,O
2450,malfunction,O
2450,at,O
2450,that,O
2450,time,O
2450,my,O
2450,focus,O
2450,was,O
2450,in,O
2450,motion,O
2450,on,O
2450,a,O
2450,city,O
2450,street,O
2450,at,O
2450,approximately,O
2450,45,O
2450,mph,O
2450,and,O
2450,approaching,O
2450,a,O
2450,turn,O
2450,that,O
2450,i,O
2450,needed,O
2450,to,O
2450,take,O
2450,this,O
2450,was,O
2450,highly,O
2450,dangerous,O
2450,and,O
2450,impaired,O
2450,most,O
2450,of,O
2450,my,O
2450,ability,O
2450,to,O
2450,steer,O
2450,and,O
2450,almost,O
2450,caused,O
2450,an,O
2450,accident,I-E
2450,as,O
2450,i,O
2450,was,O
2450,trying,O
2450,to,O
2450,steer,O
2450,the,O
2450,turn,O
2450,this,O
2450,is,O
2450,highly,O
2450,dangerous,O
2450,and,O
2450,from,O
2450,hundreds,O
2450,of,O
2450,reviews,O
2450,online,O
2450,many,O
2450,2012,O
2450,ford,O
2450,focus,O
2450,owners,O
2450,are,O
2450,having,O
2450,the,O
2450,exact,O
2450,same,O
2450,issue,O
2450,this,O
2450,is,O
2450,something,O
2450,that,O
2450,not,O
2450,only,O
2450,needs,O
2450,to,O
2450,be,O
2450,investigated,O
2450,but,O
2450,need,O
2450,to,O
2450,be,O
2450,recalled,O
2450,for,O
2450,the,O
2450,safety,O
2450,of,O
2450,all,O
2450,ford,O
2450,focus,O
2450,drivers,O
2475,electronic,O
2475,power,O
2475,steering,O
2475,assist,O
2475,failure,O
2475,causes,O
2475,the,O
2475,steering,O
2475,to,O
2475,lock,O
2475,vehicle,O
2475,is,O
2475,impossible,O
2475,to,O
2475,control,O
2475,without,O
2475,extreme,O
2475,effort,O
2475,failure,O
2475,occurs,O
2475,in,O
2475,the,O
2475,middle,O
2475,of,O
2475,a,O
2475,turn,O
2475,at,O
2475,only,O
2475,44000,O
2475,miles,O
2475,this,O
2475,is,O
2475,a,O
2475,poorly,O
2475,engineered,O
2475,design,O
2475,not,O
2475,a,O
2475,result,O
2475,of,O
2475,abuse,O
2475,or,O
2475,normal,O
2475,wear,I-C
2475,and,O
2475,tear,O
2494,power,O
2494,steering,O
2494,failed,O
2494,and,O
2494,power,O
2494,steering,O
2494,assist,O
2494,fault,O
2494,displayed,O
2494,on,O
2494,dash,O
2494,restarted,O
2494,car,O
2494,and,O
2494,power,O
2494,steering,O
2494,worked,O
2494,ok,O
2494,i,O
2494,took,O
2494,the,O
2494,car,O
2494,to,O
2494,the,O
2494,dealer,O
2494,on,O
2494,72809,O
2494,to,O
2494,have,O
2494,it,O
2494,checked,O
2494,out,O
2494,and,O
2494,they,O
2494,could,O
2494,not,O
2494,duplicate,O
2494,the,O
2494,problem,O
2494,they,O
2494,told,O
2494,me,O
2494,that,O
2494,there,O
2494,was,O
2494,a,O
2494,recall,O
2494,for,O
2494,this,O
2494,problem,O
2494,on,O
2494,later,O
2494,models,O
2494,but,O
2494,not,O
2494,on,O
2494,the,O
2494,2010,O
2494,the,O
2494,same,O
2494,thing,O
2494,happened,O
2494,yesterday,O
2494,100716,O
2494,i,O
2494,am,O
2494,concerned,O
2494,that,O
2494,this,O
2494,could,O
2494,happen,O
2494,at,O
2494,high,O
2494,speed,O
2494,and,O
2494,cause,O
2494,a,O
2494,major,O
2494,accident,I-E
2499,i,O
2499,was,O
2499,driving,O
2499,down,O
2499,the,O
2499,highway,O
2499,with,O
2499,no,O
2499,cruise,O
2499,control,O
2499,on,O
2499,and,O
2499,suddenly,O
2499,my,O
2499,sensors,O
2499,go,O
2499,off,O
2499,as,O
2499,if,O
2499,i,O
2499,was,O
2499,about,O
2499,to,O
2499,hit,O
2499,something,O
2499,then,O
2499,after,O
2499,a,O
2499,second,O
2499,probably,O
2499,was,O
2499,only,O
2499,a,O
2499,split-second,O
2499,but,O
2499,it,O
2499,felt,O
2499,like,O
2499,forever,O
2499,it,O
2499,went,O
2499,away,O
2499,if,O
2499,adaptive,O
2499,cruise,O
2499,control,O
2499,would,O
2499,have,O
2499,been,O
2499,enabled,O
2499,this,O
2499,would,O
2499,have,O
2499,caused,O
2499,the,O
2499,brakes,O
2499,to,O
2499,automatically,O
2499,press,O
2499,i,O
2499,know,O
2499,because,O
2499,this,O
2499,has,O
2499,happened,O
2499,to,O
2499,me,O
2499,before,O
2499,this,O
2499,is,O
2499,a,O
2499,very,O
2499,dangerous,O
2499,issue,O
2499,sensors,O
2499,thinking,O
2499,they,O
2499,are,O
2499,going,O
2499,to,O
2499,hit,O
2499,something,O
2499,when,O
2499,it,O
2499,should,O
2499,be,O
2499,nothing,O
2499,i,O
2499,wish,O
2499,i,O
2499,had,O
2499,a,O
2499,video,O
2499,of,O
2499,it,O
2499,happening,O
2499,but,O
2499,it,O
2499,only,O
2499,has,O
2499,happened,O
2499,3,O
2499,times,O
2499,for,O
2499,at,O
2499,most,O
2499,3,O
2499,seconds,O
2499,in,O
2499,the,O
2499,the,O
2499,15,O
2499,years,O
2499,i,O
2499,have,O
2499,owned,O
2499,the,O
2499,vehicle,O
2500,my,O
2500,fiance,O
2500,and,O
2500,i,O
2500,were,O
2500,driving,O
2500,down,O
2500,the,O
2500,highway,O
2500,with,O
2500,no,O
2500,cruise,O
2500,control,O
2500,on,O
2500,and,O
2500,suddenly,O
2500,my,O
2500,sensors,O
2500,go,O
2500,off,O
2500,as,O
2500,if,O
2500,i,O
2500,was,O
2500,about,O
2500,to,O
2500,hit,O
2500,something,O
2500,then,O
2500,after,O
2500,a,O
2500,second,O
2500,probably,O
2500,was,O
2500,only,O
2500,a,O
2500,split-second,O
2500,but,O
2500,it,O
2500,felt,O
2500,like,O
2500,forever,O
2500,it,O
2500,went,O
2500,away,O
2500,if,O
2500,adaptive,O
2500,cruise,O
2500,control,O
2500,would,O
2500,have,O
2500,been,O
2500,enabled,O
2500,this,O
2500,would,O
2500,have,O
2500,caused,O
2500,the,O
2500,brakes,O
2500,to,O
2500,automatically,O
2500,press,O
2500,i,O
2500,know,O
2500,because,O
2500,this,O
2500,has,O
2500,happened,O
2500,to,O
2500,me,O
2500,before,O
2500,i,O
2500,was,O
2500,passing,O
2500,a,O
2500,semi,O
2500,if,O
2500,that,O
2500,helps,O
2500,this,O
2500,is,O
2500,a,O
2500,very,O
2500,dangerous,O
2500,issue,O
2500,sensors,O
2500,thinking,O
2500,they,O
2500,are,O
2500,going,O
2500,to,O
2500,hit,O
2500,something,O
2500,when,O
2500,it,O
2500,should,O
2500,be,O
2500,nothing,O
2500,i,O
2500,wish,O
2500,i,O
2500,had,O
2500,a,O
2500,video,I-C
2500,of,O
2500,it,O
2500,happening,O
2500,but,O
2500,it,O
2500,only,O
2500,has,O
2500,happened,O
2500,3,O
2500,times,O
2500,for,O
2500,at,O
2500,most,O
2500,3,O
2500,seconds,O
2500,in,O
2500,the,O
2500,the,O
2500,15,O
2500,years,O
2516,problem,O
2516,while,O
2516,driving,O
2516,the,O
2516,vehicle,O
2516,in,O
2516,very,O
2516,slow,O
2516,stop,O
2516,and,O
2516,go,O
2516,traffic,O
2516,the,O
2516,electronic,O
2516,parking,O
2516,brake,O
2516,engaged,O
2516,i,O
2516,was,O
2516,unable,O
2516,to,O
2516,disengage,O
2516,the,O
2516,electronic,O
2516,parking,O
2516,brake,O
2516,by,O
2516,pressing,O
2516,the,O
2516,button,O
2516,to,O
2516,get,O
2516,the,O
2516,car,O
2516,to,O
2516,move,O
2516,forward,O
2516,i,O
2516,had,O
2516,to,O
2516,shut,O
2516,the,O
2516,car,O
2516,off,O
2516,and,O
2516,back,O
2516,on,O
2516,concerned,O
2516,that,O
2516,the,O
2516,electronic,O
2516,parking,O
2516,brake,O
2516,could,O
2516,engage,O
2516,on,O
2516,its,O
2516,on,O
2516,at,O
2516,any,O
2516,time,O
2516,and,O
2516,cause,O
2516,an,O
2516,accident,O
2516,dont,O
2516,know,O
2516,if,O
2516,this,O
2516,is,O
2516,also,O
2516,related,O
2516,to,O
2516,the,O
2516,issue,O
2516,with,O
2516,the,O
2516,smart,O
2516,cruise,O
2516,control,O
2516,the,O
2516,smart,O
2516,cruise,O
2516,control,O
2516,was,O
2516,on,O
2516,but,O
2516,the,O
2516,dashboard,O
2516,did,O
2516,no,O
2516,light,O
2516,up,O
2516,and,O
2516,the,O
2516,cruise,O
2516,control,O
2516,did,O
2516,not,O
2516,turn,O
2516,off,O
2516,as,O
2516,in,O
2516,my,O
2516,previous,O
2516,complaint,O
2516,think,O
2516,there,O
2516,is,O
2516,a,O
2516,chance,O
2516,this,O
2516,is,O
2516,a,O
2516,separate,O
2516,issue,O
2516,tr,O
2525,my,O
2525,wife,O
2525,was,O
2525,driving,O
2525,her,O
2525,2010,O
2525,ford,O
2525,fusion,O
2525,when,O
2525,she,O
2525,hit,O
2525,a,O
2525,pot,I-C
2525,hole,O
2525,which,O
2525,caused,O
2525,the,O
2525,power,O
2525,steering,O
2525,assist,O
2525,module,O
2525,to,O
2525,stop,O
2525,working,O
2525,she,O
2525,in,O
2525,turn,O
2525,lost,O
2525,all,O
2525,power,O
2525,steering,O
2525,and,O
2525,almost,O
2525,lost,O
2525,control,O
2525,of,O
2525,the,O
2525,vehicle,O
2525,tr,O
2538,failure,O
2538,of,O
2538,the,O
2538,steering,O
2538,column,O
2538,flexible,O
2538,coupling-,O
2538,i,O
2538,was,O
2538,driving,O
2538,on,O
2538,the,O
2538,highway,O
2538,when,O
2538,this,O
2538,occurred-,O
2538,this,O
2538,caused,O
2538,my,O
2538,car,O
2538,to,O
2538,lose,O
2538,driving,O
2538,control,O
2538,-,O
2538,i,O
2538,had,O
2538,knocking,O
2538,sound,O
2538,in,O
2538,the,O
2538,steering,O
2538,wheel,O
2538,and,O
2538,it,O
2538,was,O
2538,very,O
2538,difficult,O
2538,to,O
2538,control,O
2538,the,O
2538,driving,O
2538,the,O
2538,part,O
2538,is,O
2538,a,O
2538,small,O
2538,rubber,O
2538,coupling,O
2538,that,O
2538,is,O
2538,located,O
2538,inside,O
2538,of,O
2538,the,O
2538,power,O
2538,steering,O
2538,assist,O
2538,motor,O
2538,the,O
2538,part,O
2538,appears,O
2538,to,O
2538,be,O
2538,the,O
2538,manufacturer,O
2538,default,O
2538,it,O
2538,was,O
2538,made,O
2538,of,O
2538,soft,O
2538,rubber,O
2538,-,O
2538,hyundai,O
2538,has,O
2538,developed,O
2538,a,O
2538,new,O
2538,replacement,O
2538,part,O
2538,that,O
2538,is,O
2538,made,O
2538,of,O
2538,a,O
2538,harder,O
2538,rubber,O
2538,the,O
2538,new,O
2538,part,O
2538,56315-2k000-fff,O
2538,everyone,O
2538,that,O
2538,has,O
2538,a,O
2538,hyundai,O
2538,sonata,O
2538,2011,O
2538,should,O
2538,have,O
2538,this,O
2538,flexible,O
2538,coupling,O
2538,replaced,O
2538,to,O
2538,prevent,O
2538,losing,O
2538,control,O
2538,of,O
2538,the,O
2538,automobile,O
2538,at,O
2538,a,O
2551,takata,O
2551,recall,O
2551,while,O
2551,driving,O
2551,approx,O
2551,60-65,O
2551,mph,O
2551,in,O
2551,the,O
2551,fast,O
2551,lane,O
2551,of,O
2551,i-24,O
2551,interstate,O
2551,with,O
2551,drivers,O
2551,foot,O
2551,on,O
2551,the,O
2551,gas,O
2551,pedal,O
2551,all,O
